2.08382854,1.99291408,2.29082216,2.05017849,2.37921936,1.8875083,2.01596931,2.44927687,2.24675851,2.3025626,2.49124721,1.94151195,2.33839512,2.4359804,2.50981571,1.99526685,2.2440864,2.47890663,2.14917291,2.26688068,2.52086001,1.97640228,1.8878901,2.0848733,2.2272933,2.45478302,2.5435618,2.05931104,2.20255291,2.20558773,2.43828962,2.05257095,1.91720601,2.1097122,1.7725556,2.08815763,2.15146119,2.08692239,1.86548249,2.34533026,1.7963343,1.95623657
2.00657634,1.80613856,2.36981603,2.05351483,1.983441,1.79834962,1.97844351,2.40349599,2.1636953,2.06978988,2.44198526,1.77769688,2.28727231,2.17481742,2.36704176,1.79533214,2.18994455,2.19301304,2.00109997,2.17673314,2.10586729,1.98198534,1.95732543,2.00526904,1.96137598,2.11115455,2.3300734,2.10435284,2.32138833,2.17280443,2.31590443,1.86406954,1.82300298,1.95748339,1.86655476,2.0576884,2.06557034,1.9735264,1.90603646,2.14480017,1.67286892,1.82315926
1.93328579,1.89856356,1.94158611,2.18696827,1.79919934,1.72626387,1.83667938,2.61159089,2.10089141,1.85589062,2.38392653,1.5633216,2.07899421,1.95063326,2.13409479,1.77901094,2.15073838,2.14768845,1.79802851,2.15474594,2.0528895,1.74377489,1.81470152,1.98442031,1.9425166,2.04325192,2.22434581,1.98724416,2.00995759,2.02163698,2.05983695,1.82846371,1.74624496,1.87151889,1.76584138,2.04956327,2.00900807,2.10000654,2.06014153,1.93729511,1.65374048,1.82315926
1.72133745,1.80228752,1.79607109,2.18863644,1.81967064,1.78696766,1.82208602,2.25782957,1.90032415,1.70280585,2.29419941,1.52085103,1.92562578,1.7172044,1.88611899,1.65660193,2.24221944,1.86179485,1.70706943,2.04480992,1.78579312,1.60047642,1.76778576,1.88017665,1.80672903,1.99386819,2.12065144,1.88454886,1.88292663,1.89414636,1.88849767,1.86825846,1.75322296,2.02374769,1.65337809,2.15112736,1.80161307,1.84486556,1.90806416,1.88498291,1.45376135,1.6311477
1.5311782,1.73296877,1.8251741,1.90337971,1.8856337,1.64279617,1.77830592,2.16834877,1.95502431,1.6231179,2.12882,1.40759617,1.95781422,1.74031617,1.83351806,1.68312388,2.11900006,1.58113102,1.68380082,1.97005343,1.75930422,1.57628317,1.64955805,1.91618809,1.63133675,2.00209881,1.95596039,1.81428366,1.81326449,1.85954176,1.67008718,2.1656718,1.70786595,1.82316385,1.50398657,1.9804997,1.76599979,1.6943978,2.03783685,1.83092697,1.50419087,1.65586206
1.64804691,1.64824585,1.61313793,1.70987222,1.7104904,1.48534573,1.66781329,2.0122776,1.72811994,1.48261544,1.93353155,1.31456538,1.85746204,1.7472497,1.7677669,1.54031337,2.05925732,1.34579179,1.51245928,1.79635452,1.57608936,1.35854394,1.73025316,1.95409488,1.58230235,1.66464331,1.81363479,1.77464687,1.68213576,1.81036681,1.45355953,1.99183161,1.62412993,1.85002776,1.52077214,1.89721714,1.7450508,1.61371219,1.9749782,1.78733347,1.3702918,1.62544438
1.5391015,1.49805522,1.38862904,1.65649084,1.38977345,1.52518259,1.70116955,1.89574446,1.67949757,1.46374198,2.02325868,1.31658779,1.8404211,1.6270685,1.63062877,1.49543006,1.74374102,1.18018269,1.53572788,1.66223258,1.47454859,1.30271337,1.61953197,1.99389701,1.52949608,1.52060742,1.5655816,1.88454886,1.53666482,1.65555677,1.40083975,2.15938842,1.53690491,1.77122696,1.45027277,1.8017469,1.62354666,1.56137558,1.96281201,1.83267071,1.38942023,1.64635653
1.40638618,1.32860939,1.49464713,1.62646382,1.54444546,1.47206677,1.67198282,1.74175424,1.61871961,1.34421004,1.69601858,1.20131052,1.76089673,1.4675973,1.54797017,1.51787172,1.70266789,1.13660135,1.38553962,1.52811064,1.47234118,1.42181859,1.59325914,1.69443339,1.40691008,1.50414618,1.47205335,1.85392044,1.53051816,1.42971624,1.26339176,2.01277621,1.37117736,1.72645379,1.46873689,1.63721308,1.58164869,1.58972458,1.8492609,1.69665899,1.29899489,1.49426817
1.36478884,1.17841876,1.32626546,1.41794282,1.44436357,1.409466,1.54064253,1.50244511,1.51134522,1.20790169,1.64499727,1.21142256,1.52989738,1.52537672,1.42961808,1.38322181,1.77921326,1.05118193,1.368617,1.5347068,1.37300781,1.31201846,1.46001839,1.81194443,1.24849125,1.40743637,1.48018624,1.74401845,1.45470937,1.34775799,1.2954002,1.76562991,1.44967988,1.5097516,1.38145195,1.54986797,1.58793338,1.39564298,1.84115011,1.68968403,1.2746496,1.45814718
1.16274463,1.2650672,1.16619894,1.39959297,1.47848239,1.36204116,1.55732066,1.46706898,1.32901135,1.220484,1.56758564,1.2458035,1.47688113,1.51150966,1.42961808,1.42198466,1.61678771,0.97970853,1.31996446,1.41377718,1.35755596,1.18360814,1.57636947,1.89154868,1.17682559,1.4197823,1.29312974,1.59087633,1.36455836,1.24030161,1.16171791,1.79495235,1.5089929,1.49363325,1.26227444,1.39345927,1.5627946,1.3062346,1.66068496,1.44207296,1.29899489,1.30415772
1.11520482,1.17071668,1.27013824,1.33787075,1.44208898,1.39049606,1.3613526,1.31307876,1.27431118,1.2162899,1.36350041,1.12445901,1.42197145,1.41906259,1.24739344,1.3097764,1.51597185,0.96750575,1.2924652,1.42257206,1.33989669,1.18360814,1.23857601,1.62999185,1.17305371,1.24693924,1.24433239,1.45935428,1.25186961,1.18019889,1.12970948,1.73211855,1.33279835,1.450651,1.16156106,1.4462726,1.33235571,1.35639052,1.43763814,1.37755458,1.16683477,1.32126766
1.24792013,1.1264297,1.14541108,1.17772662,1.42389228,1.29944039,1.28838577,1.26105504,1.19732577,1.19112528,1.28257007,1.15681754,1.36327489,1.31968198,1.29811576,1.29549535,1.4898344,0.92915417,1.22265939,1.35221301,1.15447442,1.07939107,1.28173851,1.56744565,1.03726614,1.19755551,1.09997357,1.41251081,1.23547852,1.06909992,1.05062981,1.47659441,1.25604033,1.31095868,1.11791859,1.30814544,1.33864041,1.36511329,1.50860758,1.41591686,1.16509582,1.24142127
1.03795262,1.01667501,1.08720507,1.14269509,1.2441998,1.1552689,1.31965726,1.27354073,1.15275527,1.17434887,1.14885906,1.12648141,1.21937365,1.32661551,1.15346321,1.17920679,1.54584321,0.85419427,1.1697762,1.34341813,1.14564478,1.11288942,1.17101732,1.45941131,1.03915208,1.2345933,1.11623935,1.40710579,1.19040302,0.958000947,1.01673853,1.46821657,1.26650734,1.23394882,1.13806127,1.19236238,1.37844349,1.21900691,1.36666869,1.27641766,1.20683059,1.16347598
1.03993344,1.01474949,1.09344143,1.10265906,1.13956874,1.12871099,1.17580837,1.16949329,1.09197731,1.1512813,1.07320678,1.00513692,1.17393115,1.23879079,1.07268321,1.06903868,1.31620708,0.75657207,1.08093244,1.20929619,1.13902256,0.975174005,1.101582,1.29830746,0.997661436,1.3642256,1.02474432,1.21793024,1.06337206,0.914289877,1.05627836,1.41794952,1.20719432,1.18738471,1.11456148,1.17611213,1.27160365,1.2211876,1.22472981,1.2694427,1.06075888,1.12735499
0.91910308,0.997419802,1.09136264,1.08931372,1.26467109,1.09266812,1.09033294,1.14244095,0.984602917,1.05271988,1.13654357,1.03951786,1.0849396,1.17407784,1.04074693,1.03231598,1.34421149,0.86639704,1.13593096,1.22028979,1.13681515,1.00681133,1.01338037,1.28314475,0.993889559,1.19961316,0.980013419,1.10982992,0.954781076,0.881506575,0.994144339,1.25667609,1.1426478,1.2858857,0.975241292,1.14970546,1.18780769,1.15576684,1.26731147,1.14912464,0.991200918,1.19389365
0.9904128,0.939654176,0.912587049,1.09598639,1.14184333,1.01109741,1.0924177,1.11955052,0.909643436,1.00658474,1.00811063,0.901994095,1.00730867,1.15558843,0.905487404,0.98131222,1.23219387,0.80712642,1.06400982,1.11255249,1.0948744,0.902594261,1.08844559,1.2471333,0.931653591,1.1193646,0.931216071,1.09361487,0.965025509,0.854187156,1.01108998,1.22944811,1.07635679,1.08172001,1.02056232,1.06642291,1.1710485,1.11433369,1.08684632,1.0514752,1.022502,1.0893329
0.92108391,0.958909385,0.952083983,1.04594135,1.01446638,0.882101869,1.0611462,0.973884091,0.901539708,0.945770247,0.967645455,0.908061319,0.912636801,1.11629842,0.886701358,1.02619553,1.32180796,0.77923436,1.05977916,1.10375761,1.06617809,0.841180631,0.889522773,1.05759936,0.907136391,1.13994115,0.829554928,1.04496973,0.973221054,0.848723273,0.994144339,1.13100848,0.936796748,1.02261941,0.980276962,1.04204753,1.08515764,1.10997231,1.04020926,1.02357536,0.956421939,1.01899203
0.80025355,0.870335426,0.952083983,0.999232643,1.03948685,0.827089064,1.02153564,1.02382687,0.899513776,0.908023319,0.909586727,1.0010921,0.982693983,1.15096607,0.877308335,0.89970622,1.21912514,0.76180183,1.00478064,1.06857809,0.971259547,0.856068783,0.904535815,1.05380868,0.89582076,1.01853948,0.853953602,0.987316229,0.926096666,0.775871489,0.903767581,0.919468007,0.969942257,0.98500994,0.928241712,1.08876701,0.95108411,1.13395992,1.01587688,1.04450024,0.989461969,0.958156689
0.83788923,0.872260947,0.945847625,0.969205618,1.00309344,0.817604098,0.973586007,0.980126938,0.883306321,0.987711278,0.953570612,0.997047284,0.817964934,1.00767311,0.805921362,0.85686307,1.03056214,0.78795063,1.05131785,1.08177041,0.988918812,0.846763688,0.859496688,1.03675063,0.888277007,1.04734665,0.687229327,0.917051023,0.883070051,0.774050195,0.828453616,1.00952979,0.901906739,0.913372853,0.94334872,0.962827544,0.974127998,1.112153,1.03007077,0.887563647,1.03467464,1.06271744
0.82996593,0.837601571,0.999896061,0.899142562,0.928032026,0.872616902,0.944399275,0.873998543,0.869124797,0.958352556,0.925420926,0.841321846,0.823645246,1.02385135,0.779620898,0.82626081,1.0417639,0.75657207,1.04920252,0.987225435,0.876341,0.818848401,0.775048323,0.938192983,0.788322269,0.944463878,0.764491796,0.913447679,0.794967935,0.639274396,0.837867862,1.00115195,0.800725712,0.959936959,0.877885019,0.983140362,0.953179009,1.05763569,1.03818156,0.885819907,0.860779745,0.929640121
0.82402345,0.826048446,0.862696185,0.879124545,0.834773906,0.806222138,0.954823108,0.815731974,0.784035656,0.866082288,0.800506694,0.885814828,0.802817435,1.00536193,0.70259811,0.87930472,0.892407072,0.7740046,0.958243432,0.921263824,0.951392874,0.731380504,0.825717342,0.887018821,0.793980084,0.969155744,0.70349511,0.917051023,0.774479071,0.633810513,0.709834121,0.925751388,0.800725712,0.911581926,0.857742342,0.907982937,0.957368807,0.981311468,0.92665815,0.798632908,0.909470316,0.868804776
0.73884795,0.708591674,0.893877975,0.859106529,0.925757438,0.783458219,0.869347677,0.78451774,0.78808752,0.861888185,0.818100248,0.899971686,0.730866816,0.929093094,0.732655783,0.84870246,0.853200904,0.70601771,0.954012777,0.870693257,0.997748444,0.75929579,0.748775499,0.862379409,0.746831623,0.849811725,0.666897099,0.772917267,0.825701231,0.604669799,0.743725405,0.862917583,0.7553687,0.870390601,1.0289551,0.857200894,0.850528962,1.03582877,0.8658272,0.789914208,0.822522867,0.821277162
0.76657951,0.795240112,0.837750754,0.920828746,0.846146847,0.741724367,0.821398044,0.817812923,0.78808752,0.832529464,0.821618959,0.788739231,0.808497747,0.908292503,0.742048806,0.83442141,0.864402666,0.68335541,0.865169015,0.903674062,0.85426692,0.688577065,0.767541802,0.828263301,0.697797224,0.876561246,0.644531647,0.720668781,0.797016821,0.546388373,0.805859426,0.781233637,0.722223191,0.791589806,0.782207302,0.861263457,0.919660626,1.0009377,0.900298072,0.788170468,0.777310194,0.785156176
0.68140401,0.716293757,0.891799189,0.845761185,0.930306615,0.717063454,0.85475431,0.790760587,0.698946515,0.834626515,0.73365119,0.758403106,0.757374938,0.963760747,0.572974395,0.75485556,0.845733062,0.61362527,0.945551466,0.868494536,0.849852104,0.669966874,0.726255935,0.697484885,0.701569101,0.740755983,0.636398756,0.753098876,0.674083636,0.579171675,0.830336465,0.812650539,0.865272229,0.716370865,0.750314729,0.771887061,0.806536085,0.874457553,0.845550216,0.735858269,0.733836469,0.847892626
0.72300135,0.737474487,0.762914458,0.794047977,0.832499318,0.648771697,0.771363646,0.686713141,0.662479741,0.78639433,0.744207322,0.748291065,0.696784943,0.901358972,0.572974395,0.76913661,0.78785729,0.6502336,0.704404112,0.870693257,0.841022471,0.61599732,0.634301049,0.549648415,0.686481593,0.83335048,0.583534961,0.691842029,0.731452456,0.533639311,0.719248367,0.743533354,0.668143677,0.721743647,0.795635753,0.761730652,0.756258511,0.911529319,0.815134741,0.700983469,0.667756408,0.771848444
0.6655574,0.67585782,0.792017462,0.712307744,0.887089437,0.673432609,0.783872246,0.67006555,0.6726094,0.824141257,0.760041521,0.778627189,0.651342447,0.827401313,0.63684695,0.76913661,0.683307507,0.6537201,0.672674197,0.89487918,0.765970597,0.610414263,0.654943983,0.62167131,0.620473748,0.742813638,0.524571498,0.544104929,0.667936976,0.555494846,0.73431116,0.724683213,0.622786665,0.727116428,0.825849769,0.782043469,0.781397298,0.80031402,0.734026806,0.68354607,0.657322714,0.749035189
0.67149988,0.670081257,0.71510238,0.620558503,0.757437904,0.641183724,0.754685513,0.690875039,0.650324149,0.742356247,0.645683422,0.697730858,0.719506192,0.783488953,0.574852999,0.6834503,0.593693408,0.60839551,0.640944282,0.738770036,0.799081718,0.608553244,0.679340177,0.576183166,0.644990947,0.676968662,0.571335624,0.5909484,0.641301453,0.535460605,0.696654177,0.789611478,0.628020166,0.589215037,0.631137222,0.737355271,0.806536085,0.885361014,0.705639029,0.62949013,0.659061663,0.754738503
0.75469456,0.625794277,0.638187299,0.645581023,0.791556728,0.629801764,0.679633915,0.618041827,0.609805511,0.727676886,0.628089868,0.752335882,0.600219639,0.790422483,0.556066953,0.65284805,0.575023804,0.60316575,0.630367644,0.751962358,0.653392786,0.617858339,0.623041267,0.561020451,0.562009656,0.681083973,0.51847183,0.569328337,0.569590428,0.426182931,0.69100563,0.638810347,0.621042165,0.526532586,0.558959295,0.684541946,0.760448308,0.758880869,0.731999108,0.67308363,0.605154245,0.72432083
0.66357658,0.602688027,0.700550878,0.698962399,0.821126376,0.637389737,0.685888215,0.636770367,0.585494327,0.717191629,0.682629884,0.683574,0.545309956,0.804289544,0.618060904,0.6671291,0.589959487,0.60665226,0.693827474,0.712385392,0.741689109,0.558305728,0.662450504,0.555334433,0.529948702,0.761332538,0.512372161,0.567526665,0.682279181,0.418897753,0.687239931,0.653471568,0.661165675,0.633988216,0.553923626,0.680479382,0.710170734,0.776326406,0.663057364,0.596359071,0.617326888,0.688199844
0.63584502,0.614241152,0.621557011,0.625563007,0.791556728,0.601346865,0.698396814,0.588908542,0.571312804,0.633309567,0.610496314,0.630991385,0.583178703,0.804289544,0.495951607,0.68141015,0.524615873,0.49682728,0.729788044,0.70139179,0.737274293,0.543417575,0.611781485,0.466253483,0.56955341,0.641988518,0.469674481,0.529691554,0.686376954,0.40614869,0.542260549,0.619960205,0.586152155,0.490714043,0.548887956,0.633759902,0.691316644,0.68909872,0.604254111,0.556253052,0.5964595,0.619760081
0.62197924,0.591134902,0.67352666,0.553831782,0.709671549,0.578582946,0.62126045,0.576422849,0.565235008,0.645891876,0.643924066,0.673461959,0.524482145,0.718776001,0.507223235,0.59164354,0.46487314,0.51077331,0.604983712,0.69919307,0.690918723,0.591804072,0.604274964,0.521218324,0.546922148,0.658449762,0.467641258,0.536898242,0.561394882,0.402506101,0.617574514,0.605298984,0.518116637,0.521159804,0.52370961,0.582977859,0.69969624,0.728351179,0.648863475,0.557996792,0.512989949,0.693903158
0.61207511,0.512188547,0.613241867,0.533813766,0.743790374,0.55202504,0.648362416,0.55561336,0.518638574,0.601853794,0.56651243,0.574363953,0.486613398,0.642507165,0.533523699,0.6140852,0.485409704,0.51077331,0.594407074,0.679404587,0.72844466,0.519224327,0.532963012,0.432137374,0.584640917,0.569970576,0.418843909,0.463029692,0.585981519,0.382471861,0.544143398,0.573882082,0.593130157,0.494295897,0.530423836,0.633759902,0.664082958,0.706544257,0.569783239,0.585896631,0.514728898,0.688199844
0.62594089,0.475603651,0.602847937,0.502118573,0.684651078,0.472351323,0.592073717,0.566018104,0.52471637,0.668959443,0.533084678,0.639081018,0.577498391,0.626328927,0.548552535,0.55696099,0.429400892,0.46719197,0.619791006,0.670609705,0.527570527,0.584359996,0.480417363,0.435928053,0.558237779,0.602893064,0.459508367,0.484649755,0.538857131,0.378829272,0.551674794,0.586448843,0.518116637,0.476386625,0.535459505,0.511882998,0.65989316,0.676014567,0.60628181,0.517890772,0.490383612,0.596946826
0.60415181,0.56417761,0.602847937,0.470423381,0.702847785,0.536849094,0.696312048,0.597232338,0.55713128,0.627018412,0.504934992,0.572341544,0.475252774,0.621706573,0.480922771,0.57532234,0.442469615,0.48985426,0.746710665,0.664013544,0.602622401,0.541556556,0.514196708,0.394230587,0.529948702,0.572028231,0.439176138,0.46122802,0.55115045,0.349688559,0.493306471,0.599015604,0.509394135,0.445940864,0.513638271,0.542352224,0.620090081,0.654207646,0.579921731,0.496965892,0.462560428,0.615957872
0.53482291,0.550698964,0.600769151,0.497114069,0.627786371,0.544437067,0.662955782,0.518156279,0.50445705,0.57039802,0.467988529,0.578408769,0.499867459,0.554682444,0.462136725,0.55696099,0.412598249,0.49159752,0.528831916,0.598051934,0.576133504,0.51364127,0.469157581,0.409393302,0.562009656,0.596720097,0.378179452,0.405376189,0.491732743,0.324190435,0.417992506,0.569693162,0.455314621,0.465641062,0.456567352,0.603290676,0.611710485,0.62803934,0.498813796,0.495222152,0.511251,0.568430258
0.54868869,0.510263026,0.550878287,0.497114069,0.514056956,0.519776155,0.612921383,0.532722922,0.5773906,0.576689175,0.485582083,0.517736521,0.46389215,0.577794213,0.430200447,0.53859964,0.393928645,0.49508402,0.490756018,0.514500561,0.560681648,0.47269885,0.491677145,0.362009818,0.477142426,0.555566987,0.398511681,0.394566157,0.48763497,0.369722799,0.476360829,0.555031941,0.429147114,0.38504934,0.461603021,0.442819419,0.540483922,0.558257191,0.478536813,0.528353212,0.452126735,0.56082584
0.60811346,0.508337505,0.507223781,0.417042004,0.525429897,0.534952101,0.635853816,0.513994381,0.530794165,0.639600721,0.441598198,0.463131497,0.407089029,0.540815383,0.415171611,0.59164354,0.408864328,0.45150268,0.533062571,0.584859612,0.55847424,0.463393754,0.459774429,0.392335248,0.426222088,0.436222968,0.410711018,0.392764485,0.43026615,0.34240338,0.448118092,0.435647712,0.387279103,0.38504934,0.451531683,0.503757871,0.620090081,0.595328957,0.460287528,0.479528493,0.446909888,0.507594913
0.54076539,0.500635422,0.528011641,0.377005972,0.529979074,0.441999431,0.569141285,0.522318177,0.490275527,0.526359938,0.44863562,0.513691704,0.450638088,0.54312656,0.37384231,0.52839889,0.377126001,0.43058364,0.522485933,0.481519756,0.465763101,0.45222764,0.478540732,0.331684388,0.443195534,0.475318422,0.388345567,0.315292592,0.4077284,0.356973737,0.476360829,0.439836632,0.404724107,0.356394505,0.39613932,0.487507617,0.553053315,0.558257191,0.468398321,0.526609472,0.427781449,0.507594913
0.56057365,0.49678438,0.509302567,0.373669636,0.53452825,0.440102438,0.51076782,0.520237228,0.470016207,0.513777629,0.365945917,0.54200542,0.408982467,0.554682444,0.377599519,0.53043904,0.334185912,0.44452967,0.537293227,0.514500561,0.448103836,0.426173373,0.442884756,0.327893709,0.409248642,0.442395934,0.349714332,0.358532718,0.434363923,0.3023349,0.485775075,0.391664049,0.441358617,0.318785035,0.397817877,0.47938249,0.530009427,0.523366116,0.437982846,0.505684592,0.417347755,0.520902644
0.56849695,0.477529172,0.550878287,0.39535582,0.459466837,0.441999431,0.48575062,0.393299345,0.419367909,0.48861301,0.392336248,0.550095053,0.452531526,0.582416567,0.345663241,0.54267994,0.37339208,0.39397532,0.482294707,0.452936391,0.49004459,0.441061525,0.420365192,0.308940316,0.401704888,0.465030145,0.335481772,0.327904295,0.450755015,0.300513605,0.444352394,0.467064614,0.385534602,0.363558214,0.379353756,0.491570181,0.534199225,0.523366116,0.444065941,0.456859873,0.370396133,0.43535294
0.53680374,0.38317865,0.488514707,0.368665132,0.502684014,0.417338518,0.560802218,0.468213505,0.350486224,0.478127752,0.416967223,0.511669296,0.405195592,0.550060091,0.366327892,0.58960339,0.332318952,0.3608535,0.404027584,0.499109518,0.498874222,0.351732609,0.487923884,0.312730994,0.433765842,0.409473446,0.345647886,0.331507639,0.415923945,0.296871016,0.43117245,0.40632527,0.396001605,0.279384637,0.382710869,0.469226082,0.521629831,0.433957738,0.375124197,0.430703773,0.370396133,0.479078345
0.46153237,0.412061463,0.459411704,0.355319788,0.459466837,0.440102438,0.473242021,0.387056498,0.401134522,0.404730948,0.33075881,0.402459248,0.369220283,0.550060091,0.377599519,0.47127469,0.341653754,0.3608535,0.467487414,0.459532552,0.472385325,0.394536048,0.390339107,0.329789049,0.439423657,0.397127513,0.331415326,0.300879216,0.364701785,0.280479365,0.389749769,0.381191748,0.310521082,0.306248545,0.406210659,0.465163518,0.488111449,0.46666812,0.334570229,0.413266374,0.412130908,0.479078345
