2.67814927,2.70015254,3.12714777,2.35418802,3.00156433,2.35956563,3.12549112,2.8334545,2.79426722,3.63530287,3.53435768,2.13353132,3.17819287,3.15252754,2.56129534,2.78442965,2.60361222,2.49986579,2.7965302,2.840333,2.01460552,2.76252852,2.2614568,1.94111167,3.06351591,2.82438322,2.78604617,3.13787639,2.95191318,2.39226199,2.23987627,2.493459,1.53509941,2.64596741,2.03940114,2.70916447,3.56507937,2.46591981,3.35331453,2.4802359
2.4552516,2.82596046,2.93904865,2.33507653,2.77473602,2.11824641,3.17460317,2.55824419,2.56680536,3.23696864,3.16232003,1.86876611,2.78458723,2.85192443,2.24293411,2.57799211,2.29688036,2.48733962,2.83826945,2.35871711,1.84286376,2.4740599,2.27391662,1.80862782,2.85829008,2.773881,2.51560912,2.74545317,2.65323731,1.94390882,2.25534308,2.20975318,1.50178562,2.65134539,1.89843919,2.71765272,3.64285714,2.61774248,2.88963329,2.28666534
2.37419791,2.71430593,2.93904865,2.15612349,2.49120063,1.96909773,2.7758133,2.26399418,2.47064263,2.8748466,2.76051936,1.62501401,2.48420398,2.94134434,2.23861246,2.25760103,2.12186276,2.56965446,2.8219367,2.03986339,2.02057914,2.37397895,2.22158539,1.81755932,2.70362714,2.52136992,2.37403804,2.54018565,2.46075731,1.76362696,1.95725534,2.30589793,1.447151,2.42367746,1.89616561,2.55213196,3.47936508,2.58258354,2.74858956,2.32284675
2.14285714,2.67341836,2.68222102,2.08141495,2.28588189,1.76967422,2.69526953,2.04071035,2.28756357,2.7823043,2.69355259,1.69225597,2.15965197,2.54561367,2.1982771,2.1139205,1.91256338,2.31555214,2.93082172,1.93446822,1.90260002,2.29597469,2.2751626,1.98725773,2.52070848,2.31562015,2.18709162,2.24737756,2.507218,1.79968333,1.84336333,2.18611102,1.48046479,2.30715451,1.84955722,2.35407294,3.21269841,2.68486408,2.65338505,2.16364853
2.09557582,2.45325449,2.71839392,2.21172056,2.11184982,1.74286097,2.45363822,1.97839859,2.15441516,2.41012332,2.33825663,1.63762188,2.09750371,2.3058922,2.08015212,1.88931644,1.82595673,2.13481739,2.85823171,1.80639308,1.79507475,2.11200235,2.29509831,1.80118491,2.29912407,2.26324748,2.0400755,2.16889291,2.40765938,1.62567214,1.77868391,2.08839013,1.49379031,2.20855816,1.9530051,2.28050816,2.97301587,2.68326595,2.56875882,2.19078459
1.86423506,2.4375285,2.62434437,1.99801935,2.01603442,1.82497654,2.36523652,1.71357358,1.93250116,2.20894441,2.17456007,1.77490754,1.85063702,2.40672742,2.05710334,1.83977143,1.76821897,2.02208185,2.68038618,1.88644004,1.76072639,1.93391714,2.11692292,1.60320343,2.1399997,2.3923087,1.95658487,2.09644555,2.06252282,1.71346157,2.05286839,1.98278851,1.55242258,2.29460588,1.74383576,2.01312848,2.71111111,2.85586435,2.37658674,1.90133329
1.61938534,2.40922172,2.37655996,1.90767413,1.86742276,1.65236627,2.08628006,1.66164711,1.84558484,2.04196592,1.99412181,1.60540177,1.64865518,1.89684367,1.95770549,1.79187792,1.62026595,1.91113577,2.40635889,1.75703079,1.93694837,1.91036868,2.07954347,1.54514871,1.94518389,2.25202476,1.67888776,1.93042035,2.02104006,1.58648043,1.73368954,1.90398134,1.33921433,2.10816916,1.70973206,1.96927256,2.62857143,2.73760248,2.28138223,1.82354325
1.62107396,2.22680023,2.12334961,1.84860226,1.74814235,1.63393216,1.86822254,1.49202063,1.84188627,2.13652001,1.85088731,1.5549703,1.56579084,1.89494112,1.68976346,1.57387987,1.4939646,1.76976898,2.20673635,1.60227333,1.7846209,1.76319082,1.85152882,1.38438179,1.82769954,2.09677721,1.70611297,2.07380575,1.73895729,1.5284767,1.59026997,1.91501434,1.33654922,2.03467006,1.50624666,1.89004895,2.41428571,2.75198568,2.01339915,1.76565298
1.63964877,2.04909654,2.03472599,1.52023212,1.79311693,1.66577289,1.69927707,1.46432651,1.73092926,1.76635082,1.69091112,1.63902275,1.40869385,1.85879264,1.58028177,1.43845684,1.43081392,1.53356119,1.94541231,1.72901436,1.68605606,1.74405769,1.94497745,1.27720385,1.69088232,2.01821821,1.57543197,1.94853219,1.63442073,1.35760084,1.52980877,1.82202188,1.38318853,2.06335263,1.34027533,1.67501344,2.14285714,2.76157448,2.00458392,1.4255477
1.37622425,1.81006149,1.86109604,1.42293726,1.58975362,1.61549806,1.71302845,1.43143975,1.55524734,1.75226829,1.6946315,1.45550824,1.28957636,1.57150739,1.42758362,1.44836584,1.34240297,1.40829948,1.73853078,1.5996051,1.69650991,1.64103319,1.87395649,1.21021763,1.52878367,2.00138413,1.51735153,1.77194174,1.55311453,1.39208955,1.44685039,1.90555748,1.37785832,1.93248839,1.21409165,1.65379283,1.82380952,2.73120995,1.71720733,1.41107513
1.31036812,1.7927629,1.63501537,1.35170353,1.47047321,1.54176163,1.57158573,1.34489563,1.50531669,1.66374957,1.55325719,1.42328813,1.14456375,1.64380434,1.34115071,1.2931248,1.21429731,1.32061629,1.63690476,1.4741982,1.64573408,1.44528663,1.65217175,1.15811724,1.28191782,1.80311617,1.32496007,1.6557241,1.33408555,1.46420229,1.287964,1.90555748,1.30590054,1.8589893,1.21522844,1.51515152,1.63492063,2.53783581,1.6061354,1.38755721
1.22087133,1.53171146,1.51383614,1.36212798,1.37661322,1.5216517,1.4203206,1.29296916,1.42764679,1.5108536,1.50675248,1.36585229,1.07205745,1.44784156,1.21726353,1.18742878,1.22873175,1.33851082,1.569759,1.43550883,1.55463628,1.20097137,1.7094869,1.02414481,1.18822777,1.73765034,1.38485552,1.51535733,1.24780141,1.37798053,1.16704162,2.04583425,1.4444859,1.79624617,1.08108723,1.48544266,1.35396825,2.29172327,1.54266573,1.36403929
1.15332658,1.33828178,1.44691626,1.17101308,1.35510364,1.43283282,1.3220965,1.18911621,1.37771613,1.49677108,1.33189479,1.23417012,1.00473017,1.40408288,1.15676049,1.04374825,1.15295094,1.2060913,1.43909698,1.47152996,1.67858903,1.2819192,1.6484338,1.05987079,1.14063917,1.6684436,1.3031799,1.35687873,1.21461521,1.30743545,1.10376828,1.88506762,1.30856564,1.74963699,1.16179931,1.34680135,1.33015873,2.14309686,1.36459803,1.28444018
1.10942249,1.28953121,1.25881715,1.0893549,1.20453657,1.56689905,1.37906648,1.14238239,1.43319464,1.31772185,1.29655121,1.18934215,0.889065359,1.35651909,1.04871935,0.997506234,1.14573372,1.18461786,1.33384146,1.39548535,1.59645167,1.10824932,1.46029056,0.949715681,1.0633077,1.58053233,1.35944533,1.20594672,1.02711313,1.31213846,0.999718785,1.92762349,1.31389585,1.6528333,0.983323292,1.19684237,1.15873016,1.82986272,1.37165021,1.23740435
1.02161432,1.14956989,1.17561946,1.03202043,1.20453657,1.44791527,1.35156373,1.08007062,1.30744337,1.24730923,1.16447785,1.17113079,0.895970721,1.3013451,0.98101357,0.951264224,1.18903704,1.09514521,1.2376597,1.31944074,1.55612969,1.01405549,1.38677764,0.939295603,1.02612911,1.61794138,1.22513431,1.17123236,1.04536555,1.205537,0.911136108,1.84251174,1.05138319,1.53810301,1.06630896,1.12752172,1.09365079,1.69082512,1.325811,1.30253089
0.989530564,1.1354165,1.14487249,0.877391108,1.23973406,1.42780534,1.17672482,0.964101499,1.17244568,1.15074336,1.10123144,1.06606522,0.828643442,1.10728487,0.986775764,0.726660171,1.14392942,1.07188233,1.21043844,1.47019585,1.5591165,0.956656119,1.30329687,0.958647176,0.913106197,1.43650749,1.15616379,1.09274772,1.08684831,1.15380395,0.913948256,1.5146739,1.04072278,1.42875069,0.956040333,1.0468834,0.971428571,1.48466591,1.08779972,1.13247825
0.910165485,1.11654531,1.15934165,0.939937801,1.17520532,1.28535997,1.12171931,1.01948974,1.12806288,1.20103808,1.05844711,1.14731593,0.769947865,1.0787466,0.927713273,0.736569173,1.07717013,0.960936242,1.15599593,1.24072789,1.30822419,0.903672088,1.19614244,0.858912144,0.914593341,1.23449863,1.21605924,1.07463588,0.965718647,1.09423255,0.901293588,1.47211802,1.00474388,1.32119104,0.944672434,1.03698045,0.877777778,1.38238537,1.0190409,1.07277891
0.859506923,1.06307695,1.0056068,0.705387703,1.12436449,1.23005765,1.05296244,0.957177969,0.981969487,1.10044863,0.971018267,1.05205648,0.723336671,1.0045471,0.84128036,0.634176149,1.05371416,0.939462806,1.17595819,1.299429,1.26192859,0.863934064,1.19614244,0.918455447,0.801570424,1.4439893,1.06904312,0.946343672,0.819699333,0.962548402,0.797244094,1.46738959,1.02339961,1.29609379,0.871917878,0.953512718,0.822222222,1.34403017,1.05782793,0.982325379
0.864572779,0.923115633,1.04901429,0.799207742,1.01681658,1.11945301,0.964560742,0.844670613,1.07073509,1.03808317,0.922653373,1.09128096,0.628387943,0.898004224,0.802385548,0.634176149,1.05912708,0.909042106,1.17232869,1.2914243,1.28134287,0.847744499,1.10643176,0.87379797,0.73464896,1.4402484,1.01822274,0.810504868,0.771579332,0.989198765,0.778965129,1.37124484,0.927455893,1.13654698,0.870781088,1.04546869,0.798412698,1.13147843,0.920310296,0.960616531
0.731171901,0.86335687,0.94773015,0.74534809,0.944466171,1.05912321,0.88991042,0.799667671,0.950531669,0.913352244,0.900331114,1.05345736,0.595587474,0.844732787,0.747644703,0.609403643,0.943651553,0.962725695,1.02714866,1.20203853,1.2201132,0.784458018,1.03167286,0.83360624,0.742084678,1.27938948,0.992812545,0.808995548,0.859522782,1.01584913,0.70303712,1.25776251,0.871488727,1.08635247,0.932167745,0.901168548,0.793650794,1.08513257,0.874471086,1.00765237
0.692333671,0.86335687,0.884427564,0.681063989,0.87798201,0.873106315,0.870265598,0.791013259,0.915395284,0.917375822,0.714312288,0.990418021,0.519628492,0.823804722,0.838399262,0.556555631,0.979737654,0.858937423,0.932781649,1.28075137,1.03642419,0.702038413,1.03042687,0.875286552,0.752494683,1.16529188,0.892986787,0.786355747,0.771579332,0.882597313,0.790213723,1.26879551,0.867491072,1.05587724,0.977639342,0.872874402,0.596825397,1.0435811,0.837447109,0.85207229
0.709219858,0.941986822,0.855489239,0.621992112,0.809542433,0.99376592,0.813295615,0.671582373,0.922792418,0.953588026,0.807321701,0.963801412,0.621482581,0.844732787,0.665533435,0.55490413,0.900348231,0.851779611,0.950929152,1.14867389,1.04986485,0.674074619,0.964389843,0.852957814,0.661778921,1.02874885,0.856686511,0.703343144,0.726777951,0.841837934,0.753655793,1.09384358,0.804861148,1.05049926,0.909431946,0.86863028,0.620634921,0.920524827,0.793370945,0.826745301
0.612968592,0.743839343,0.819316332,0.533384297,0.831052014,0.842941413,0.74453874,0.72004708,0.893203883,0.754420907,0.753376242,0.889555082,0.498912405,0.789558798,0.583422167,0.515268121,0.820958808,0.969883507,0.9382259,1.16068093,0.936365944,0.604901023,0.806150166,0.812766084,0.59188317,1.06989881,0.800421083,0.649007622,0.652108984,0.739939488,0.698818898,0.940957665,0.739566121,0.985963466,0.953766753,0.80072433,0.56031746,0.856599492,0.761636107,0.837599725
0.66700439,0.739121546,0.792186652,0.634153969,0.733281189,0.802721544,0.746503222,0.718316198,0.878409616,0.788621321,0.686409465,0.780286899,0.431585126,0.679210822,0.682820018,0.485541114,0.739765079,0.705044468,0.787601626,1.13399861,0.915458252,0.591655015,0.807396147,0.802346006,0.590396026,1.01191478,0.829461304,0.614293261,0.648790363,0.703883115,0.745219348,0.896825647,0.718245296,0.985963466,0.84918208,0.851653793,0.458730159,0.827833091,0.837447109,0.776091322
0.709219858,0.728113353,0.746970519,0.543808746,0.741102855,0.747419225,0.6718529,0.72004708,0.748959778,0.786609532,0.7124521,0.762075535,0.466111936,0.624036833,0.61079259,0.445905105,0.768633961,0.753359698,0.802119628,0.961897647,0.748196712,0.569578335,0.671584141,0.762154277,0.529423137,0.856667228,0.800421083,0.567504339,0.627219328,0.714856793,0.70303712,0.767581881,0.68759661,0.935768962,0.805984062,0.838921427,0.453968254,0.751122689,0.758110014,0.79780017
0.661938534,0.657346396,0.672816061,0.482999461,0.703949941,0.717254324,0.703284614,0.659466196,0.710124827,0.742350172,0.645485323,0.748066794,0.391879294,0.635452141,0.581981619,0.464071609,0.797502842,0.685360485,0.780342625,0.939217674,0.685473634,0.562219442,0.647910489,0.733871208,0.462501673,0.815517274,0.755045738,0.454305335,0.640493811,0.663123736,0.663667042,0.786495603,0.706252332,0.817453346,0.960587493,0.803553745,0.374603175,0.733543222,0.687588152,0.627747526
0.675447484,0.633757411,0.690902514,0.456938339,0.684395776,0.718930151,0.752396668,0.621386783,0.774849746,0.766491641,0.589679676,0.665415219,0.421227083,0.580278153,0.535884065,0.416178098,0.76141674,0.651360879,0.764009872,0.851166017,0.657098908,0.560747664,0.604301129,0.721962547,0.428297369,0.774367319,0.644329897,0.433174855,0.589055189,0.612958347,0.646794151,0.687198563,0.694259368,0.874818493,0.871917878,0.720086014,0.306349206,0.626468285,0.610014104,0.66392894
0.596082405,0.540974068,0.633025864,0.444776482,0.582714118,0.653572865,0.640421185,0.579845605,0.702727693,0.537147685,0.619442688,0.641600359,0.369436868,0.57647305,0.535884065,0.393057092,0.678418707,0.613782367,0.742232869,0.868509526,0.618270336,0.566634778,0.576889531,0.714519634,0.410451646,0.662140172,0.673370118,0.401479134,0.535957256,0.700747778,0.645388076,0.715569145,0.67027344,0.763673521,0.683210749,0.671985966,0.357142857,0.645645886,0.611777151,0.676592434
0.555555556,0.573998648,0.665581479,0.443039074,0.612045366,0.630111275,0.705249096,0.512341192,0.654646325,0.585430623,0.537594405,0.700437073,0.322825674,0.549837332,0.502751448,0.376542088,0.723526334,0.588730025,0.640606852,0.787128449,0.52866594,0.532783869,0.545739989,0.732382625,0.394093065,0.665881077,0.611659649,0.407516414,0.55089105,0.545548606,0.544150731,0.613119818,0.64495496,0.688381765,0.685484329,0.60690943,0.331746032,0.647244019,0.611777151,0.613274961
0.558932793,0.479642705,0.575149213,0.422190177,0.561204537,0.492693391,0.50880088,0.482916191,0.647249191,0.561289154,0.511551769,0.556147036,0.296930567,0.525104165,0.484024316,0.360027085,0.61526803,0.583361666,0.715011614,0.801803725,0.551067039,0.51070719,0.529542226,0.772574355,0.297428729,0.60789705,0.573544359,0.381857973,0.564165533,0.559657621,0.596175478,0.568987801,0.652950269,0.575444132,0.629781623,0.588518236,0.314285714,0.58172055,0.562411848,0.645838233
0.538669368,0.507949488,0.544402243,0.420452769,0.55924912,0.50107253,0.504871916,0.514072074,0.586222839,0.565312733,0.491089698,0.582763645,0.360805165,0.566960294,0.463856637,0.328648577,0.604442199,0.511783548,0.604311847,0.665723891,0.470423082,0.535727427,0.499638665,0.62520468,0.281070149,0.658399267,0.622549731,0.30639197,0.477881392,0.498518553,0.539932508,0.521703496,0.67027344,0.555724862,0.538838428,0.481000481,0.255555556,0.58172055,0.558885755,0.55900284
0.476190476,0.474924908,0.506420691,0.378754973,0.47516621,0.504424186,0.546126041,0.458683837,0.512251503,0.531112318,0.468767439,0.58136277,0.295204226,0.426171496,0.521478579,0.33855758,0.61887664,0.502836283,0.604311847,0.660387427,0.521198907,0.450364265,0.579381495,0.63115901,0.321223027,0.540560762,0.5789894,0.316957211,0.419805529,0.431108812,0.485095613,0.480723765,0.682266404,0.555724862,0.519512999,0.444218091,0.217460317,0.525785882,0.491889986,0.553575628
0.531914894,0.476497507,0.453969976,0.377017565,0.500586625,0.502748358,0.583451202,0.477723543,0.658344891,0.450640755,0.468767439,0.567354029,0.296930567,0.452807214,0.437926763,0.358375584,0.544900132,0.511783548,0.540795587,0.593681627,0.452502203,0.501876518,0.507114556,0.614784602,0.272147287,0.510633522,0.537244083,0.30639197,0.481200013,0.416999796,0.497750281,0.461810043,0.675603646,0.491189072,0.431980174,0.442803384,0.223809524,0.55295415,0.518335684,0.50473072
0.558932793,0.474924908,0.482908302,0.399603871,0.471255377,0.423984448,0.504871916,0.422335307,0.556634304,0.462711489,0.399940474,0.497310322,0.283119843,0.422366393,0.381745369,0.325345576,0.582790538,0.552940966,0.613385598,0.611025135,0.391272532,0.445948929,0.529542226,0.610318854,0.267685856,0.491928998,0.502758821,0.28224285,0.396575183,0.395052439,0.516029246,0.42871103,0.660945579,0.476847785,0.374003888,0.435729847,0.179365079,0.541767216,0.47425952,0.530057709
0.450861196,0.468634512,0.461204558,0.378754973,0.443879546,0.449121866,0.520587773,0.425797071,0.534442903,0.432534653,0.466907251,0.550543539,0.253772054,0.410951085,0.473940477,0.292315569,0.566551793,0.445573788,0.531721835,0.536314638,0.406206598,0.360585768,0.490916793,0.605853107,0.245378701,0.490058545,0.569914331,0.29280809,0.371685527,0.404458449,0.464004499,0.378274438,0.60231331,0.406934012,0.376277468,0.396118043,0.150793651,0.522589615,0.483074753,0.544530275
0.440729483,0.42302914,0.558871405,0.323157913,0.457567462,0.455825178,0.497013987,0.406757365,0.512251503,0.428511075,0.351575579,0.505715567,0.24168767,0.342459238,0.416318534,0.290664068,0.559334572,0.481362847,0.489982578,0.534980522,0.331536267,0.36941644,0.499638665,0.598410194,0.242404414,0.430204066,0.486423697,0.259603049,0.379982079,0.377808086,0.455568054,0.386155156,0.618303928,0.345983543,0.33990019,0.363579775,0.144444444,0.503412015,0.401974612,0.506539791
0.488010807,0.424601739,0.437692169,0.344006811,0.469299961,0.417281137,0.477369165,0.373870599,0.4345816,0.370169191,0.411101603,0.446878852,0.229603287,0.382412816,0.436486214,0.242770557,0.452880573,0.431258164,0.464576074,0.408239501,0.35692418,0.351755096,0.497146702,0.546309804,0.266198712,0.435815424,0.402933062,0.258093729,0.335180699,0.391917102,0.45416198,0.375122151,0.635627099,0.326264274,0.320574761,0.356506239,0.131746032,0.45386988,0.364950635,0.499303508
0.450861196,0.402585353,0.432266233,0.323157913,0.387172468,0.377061268,0.473440201,0.387717658,0.427184466,0.424487497,0.366457085,0.395046509,0.189897455,0.338654135,0.411996888,0.241119057,0.521444166,0.429468711,0.50268583,0.424248893,0.392765938,0.372359997,0.428617708,0.583524368,0.19184153,0.396535922,0.44467838,0.208286167,0.315268974,0.368402076,0.504780652,0.357784573,0.579659933,0.311922987,0.273966374,0.340944459,0.111111111,0.437888546,0.416078984,0.497494437
0.385005066,0.344399189,0.374389582,0.277985302,0.375439969,0.350248023,0.410576772,0.394641188,0.403143782,0.386263504,0.375758027,0.44267623,0.224424265,0.30250566,0.409115791,0.259285561,0.481749454,0.425889805,0.43554007,0.440258285,0.304654948,0.331150195,0.345136933,0.489743666,0.182918668,0.413369994,0.522723973,0.259603049,0.348455182,0.373105081,0.421822272,0.305771837,0.571664623,0.279655092,0.286471063,0.335285629,0.0841269841,0.412318412,0.426657264,0.495685366
0.391759541,0.319237604,0.372580937,0.33531977,0.35784122,0.370357957,0.45379538,0.36002354,0.406842349,0.360110246,0.357156144,0.456684971,0.174360391,0.325336276,0.325563975,0.208089049,0.514226945,0.411574182,0.393800813,0.329526656,0.310628575,0.344396203,0.337661043,0.445086189,0.187380099,0.36473823,0.419268186,0.185646366,0.29535725,0.283747982,0.465410574,0.269520537,0.457065188,0.234838571,0.293291803,0.285770874,0.0968253968,0.373963211,0.419605078,0.457694882
0.40526849,0.308229411,0.378006873,0.284934934,0.389127884,0.316731465,0.43611504,0.31675148,0.397595932,0.370169191,0.319952379,0.418861369,0.215792563,0.329141379,0.347172203,0.176710542,0.422207387,0.416942541,0.413763066,0.3748866,0.267319783,0.320847744,0.265394104,0.442109024,0.163585801,0.325458728,0.343037607,0.233944608,0.305313112,0.327642697,0.38807649,0.237997667,0.43307926,0.225875267,0.269419214,0.274453216,0.080952381,0.33081361,0.352609309,0.430558822
0.330969267,0.338108792,0.341833966,0.286672342,0.36370747,0.316731465,0.383074022,0.290788244,0.377253814,0.384251715,0.310651438,0.378236019,0.198529158,0.306310763,0.328445072,0.203134548,0.465510709,0.365048405,0.366579559,0.281498479,0.276280223,0.309073515,0.228014653,0.434666111,0.179944381,0.263733797,0.344852621,0.158478605,0.292038629,0.290018655,0.433070866,0.233269237,0.451734982,0.213326641,0.325121921,0.295673825,0.0682539683,0.321224809,0.370239774,0.421513469
0.32759203,0.306656812,0.347259902,0.244974547,0.303089558,0.30500067,0.371287129,0.299442656,0.369856681,0.321886253,0.314371814,0.397848257,0.162276007,0.285382698,0.269382581,0.188271044,0.447467658,0.336417157,0.348432056,0.3415337,0.271800003,0.301714622,0.19686511,0.413825955,0.178457237,0.261863345,0.333962538,0.187155686,0.280423456,0.257097619,0.379640045,0.222236232,0.391770162,0.19002205,0.303522912,0.247573777,0.0619047619,0.282869608,0.297954866,0.396186479
0.410334347,0.26105144,0.314704286,0.258873812,0.332420806,0.303324842,0.428257111,0.247516184,0.338418863,0.289697628,0.30879125,0.423063992,0.162276007,0.234013813,0.282347518,0.189922545,0.445663353,0.334627704,0.359320557,0.272159667,0.224010991,0.297299286,0.161977622,0.398940129,0.15912437,0.239417915,0.363002759,0.187155686,0.265489662,0.291586324,0.43447694,0.189137219,0.371781888,0.132656903,0.235315516,0.227767875,0.0603174603,0.284467742,0.319111425,0.381713914
0.347855454,0.286213024,0.318321577,0.215438609,0.326554556,0.268132457,0.406647808,0.235400007,0.331021729,0.350051301,0.264146732,0.386641264,0.181265753,0.264454634,0.280906969,0.180013542,0.37709976,0.286312474,0.295804297,0.189444474,0.204596706,0.312017073,0.10964639,0.37065706,0.166560088,0.226324748,0.308552345,0.194702287,0.237281386,0.28531565,0.333239595,0.222236232,0.302489206,0.116522955,0.230768356,0.192400192,0.0412698413,0.257299474,0.306770099,0.405231832
0.347855454,0.268914435,0.314704286,0.243237139,0.307000391,0.241319212,0.355571271,0.235400007,0.334720296,0.289697628,0.256705979,0.364227278,0.119117495,0.254941877,0.233368867,0.184968043,0.344622269,0.309575363,0.306692799,0.209456214,0.201609892,0.257561263,0.1021705,0.452529102,0.179944381,0.218842938,0.319442428,0.172062486,0.245577938,0.25552995,0.310742407,0.201746367,0.323810031,0.120108277,0.218263667,0.189570778,0.0619047619,0.21734614,0.257404795,0.379904843
0.334346505,0.234317256,0.293000543,0.238024914,0.312866641,0.259753318,0.326104039,0.178280888,0.262598243,0.239402901,0.26600692,0.323601928,0.145012602,0.285382698,0.237690513,0.151938036,0.357252404,0.300628098,0.263138792,0.16409627,0.232971431,0.261976599,0.0872187196,0.348328322,0.182918668,0.175822531,0.235951793,0.152441325,0.242259317,0.263368292,0.344488189,0.19859408,0.27983583,0.103974329,0.193254289,0.200888436,0.0412698413,0.23652374,0.29090268,0.360005065
0.334346505,0.199720077,0.280340025,0.238024914,0.267892061,0.231264245,0.322175075,0.209436771,0.251502543,0.229343956,0.264146732,0.313795809,0.122570176,0.220695953,0.252095998,0.158544037,0.328383523,0.254102321,0.284915796,0.201451518,0.207583519,0.254617705,0.0922026465,0.337908244,0.151688652,0.233806558,0.228691738,0.131310844,0.199117247,0.228879587,0.333239595,0.170223497,0.318479825,0.0860477206,0.17051849,0.198059022,0.0380952381,0.202962939,0.303244006,0.350959712
