1.55435877,1.48722115,1.58404276,1.56845847,1.44131778,1.63842442,1.47431565,1.47482971,1.59104018,1.53429279,1.58374077,1.84693634,1.63045702,1.55533759,1.37106002,1.34767051,1.62393343,1.41375884,1.60101848,1.62749566,1.57402853,1.53126756,1.65199542,1.72790547,1.89077684,1.27331386,1.11279207,1.9159607,1.45422022,1.46006716,1.63624142,1.21482307,1.19066301,1.79500372,1.1421525,1.2976028,1.63435783,1.47871999,1.47727041,1.2944491,1.60929075,1.83052784,1.55703486,1.51963013,1.6167506,1.47987168,1.24433657,1.67530789,1.46936512,1.28374991,1.5862732,1.39930447
1.50400631,1.42264992,1.55749456,1.42410859,1.35338023,1.50600382,1.43840825,1.29277722,1.69198231,1.52890931,1.55881507,1.75951681,1.68569207,1.53932382,1.38978467,1.40819996,1.29152463,1.42875893,1.50650052,1.52885956,1.47761928,1.63161275,1.53357281,1.64899644,1.90250865,1.20458928,1.14641116,1.94601499,1.43600106,1.46423878,1.57079176,1.24268598,1.24362495,1.49774195,1.09363629,1.26107768,1.65705725,1.29677857,1.38761538,1.30777431,1.68187474,1.72504725,1.5137839,1.39457329,1.58616893,1.43157749,1.33980583,1.45110312,1.36913267,1.24973143,1.47550577,1.50808432
1.42300451,1.42473286,1.63182953,1.53614133,1.48421414,1.41398272,1.36870564,1.32550576,1.50451836,1.30100851,1.4073435,1.65143448,1.78797922,1.42922914,1.42307292,1.22483132,1.45455315,1.46625916,1.48721114,1.46763716,1.40875553,1.50718472,1.58291556,1.48510845,1.79496705,1.17977206,1.13296352,1.72248624,1.43765735,1.49969756,1.64331706,1.39686078,1.31424088,1.78357057,1.15630306,1.21301832,1.76147455,1.33423709,1.40595391,1.21640143,1.7378681,1.68768954,1.41411862,1.44194331,1.57189749,1.3418883,1.22491909,1.46044498,1.29022627,1.08501038,1.55910383,1.34326636
1.40330137,1.53304589,1.45484151,1.50166972,1.31048387,1.26360678,1.28844204,1.21300141,1.46366083,1.32433693,1.38625252,1.58944608,1.70205802,1.34715856,1.36689899,1.38327607,1.31693168,1.45125907,1.39462212,1.39280977,1.39891786,1.6075299,1.52962539,1.5437844,1.76172692,1.10341141,1.24726845,1.86712249,1.3531867,1.32240369,1.67869525,1.3578527,1.25343272,1.63875074,1.18056117,1.3129818,1.71380578,1.30391352,1.34686309,1.24114825,1.52633762,1.68549202,1.41411862,1.34720327,1.57597505,1.31774121,1.24595469,1.35612749,1.28596106,1.17453269,1.37309814,1.26250556
1.42081527,1.33933221,1.38581618,1.23882366,1.35552505,1.11547526,1.32646164,1.08208726,1.32426456,1.27229659,1.36516154,1.55288882,1.49952948,1.41321537,1.36273796,1.22305104,1.23224154,1.3275083,1.33096717,1.4404272,1.34776193,1.51721923,1.42304504,1.4486889,1.77541404,1.18168108,1.25903513,1.79386517,1.3399364,1.2848591,1.6327036,1.25754621,1.20439388,1.5644353,1.31600226,1.36680828,1.54356018,1.12375584,1.31426126,1.12502855,1.5470759,1.54265372,1.24863665,1.36615128,1.5617036,1.15043637,1.16343042,1.08365641,1.3414088,1.06173458,1.40862732,1.29711733
1.2194054,1.55179237,1.45484151,1.2345147,1.17750515,1.19627427,1.18705644,1.05344979,1.31465103,1.10002512,1.34023584,1.53540491,1.42792848,1.32714134,1.36065744,1.2746791,1.21530351,1.27500797,1.1747232,1.36730043,1.34579439,1.41687405,1.43291359,1.33740693,1.71675498,1.21222534,1.11615398,1.72812142,1.18093282,1.18056859,1.60263214,1.24454351,1.15339349,1.41580442,1.23109889,1.29568042,1.59803877,1.13802576,1.21645577,1.15167898,1.6860224,1.53386367,1.2937681,1.29035925,1.40267895,1.10386698,1.04692557,1.05718779,1.35207183,1.11723842,1.41071727,1.38447085
1.34857043,1.37265929,1.21059804,1.12894538,1.10243651,1.17158568,1.10468064,1.01253912,1.1992886,0.977999498,1.26737609,1.60692998,1.23562866,1.25107593,1.31696661,1.09131046,1.10944083,1.14188214,1.10913931,1.30267678,1.26119036,1.3365979,1.35001776,1.25242797,1.6287664,1.20840731,1.08085393,1.71121588,1.10639989,1.17639697,1.50887993,1.30769945,1.17104747,1.29194535,1.28163661,1.31105942,1.49816135,1.08451357,1.25517045,1.20497982,1.61136458,1.41300048,1.14332995,1.30741246,1.33336052,1.03315051,0.990291262,0.985566818,1.37339788,1.13872377,1.35637853,1.24602377
1.17999912,1.48305526,1.02830038,1.118173,1.06597461,0.998765571,1.19128084,0.965491849,1.17285137,1.0103004,1.19643371,1.41937535,1.14561597,1.17501051,1.26079268,1.1126738,1.12214435,1.15313221,1.0628448,1.29757491,1.22577472,1.21417677,1.44080843,1.20386857,1.44301273,1.10913846,1.0001681,1.71121588,1.16933881,1.20142669,1.44519918,1.23525587,1.20439388,1.22715753,1.23514191,1.33989504,1.52767059,1.02565017,1.18589156,1.16310059,1.47656574,1.22401442,1.20538569,1.15393361,1.23753797,0.915864638,0.998381877,0.949756333,1.32221535,1.031297,1.1766427,1.14878117
1.15372827,1.47264055,0.99290278,1.05138425,1.09385724,1.01672091,1.04976343,0.924581177,1.01663142,1.03183433,1.14849966,1.34785027,1.18448509,1.15899674,1.26911474,1.04858379,1.18354471,1.09875687,1.01076347,1.31458114,1.16478111,1.13992133,1.47041408,1.12091292,1.40586199,1.21222534,0.974953774,1.46326803,1.0533987,1.12425172,1.2842284,1.15909724,1.22400942,1.11473161,1.26748605,1.42832427,1.38239433,1.03456887,1.39372822,1.08695652,1.49937785,1.24598954,1.08879612,1.24488404,1.16618076,0.946910897,1.00161812,0.857894655,1.32434796,1.07963905,1.22889149,1.01857498
1.17780989,1.32475161,1.00706182,0.950123882,0.980181881,0.996521154,1.00329503,0.945036513,1.08392617,0.961849047,1.07947464,1.22705237,1.06992349,1.15699502,1.24830958,1.04858379,1.08615104,1.10625691,1.08020524,1.08669773,1.13133301,1.13390062,1.50594087,1.10472645,1.28854389,1.11868354,0.958144226,1.40691624,0.935802306,1.1013078,1.19401401,1.15909724,1.19850922,1.03088855,1.22907738,1.42640189,1.40282381,0.991759124,1.07382277,1.13645016,1.43301535,1.11853382,1.13580804,1.18046082,1.29054619,0.831349822,0.922330097,0.764475999,1.22624811,0.997278522,1.1682829,1.02187134
1.02018477,1.41431815,0.98582326,1.05138425,0.988761153,0.933677477,1.02864143,0.867306237,1.0190348,0.904425223,1.06797047,1.16824287,0.934904464,1.04890206,1.18381359,0.972031831,1.02475069,0.918755742,0.991474094,1.19893881,1.13526808,1.05362447,1.30856985,1.14721593,1.21619772,1.17977206,1.03883006,1.27918553,0.919239433,1.16805373,1.15156018,1.13494938,1.09650843,1.0194554,1.2331204,1.38987678,1.43460299,0.984624166,0.959716364,1.22591944,1.36872667,1.15589153,1.0417842,1.15393361,1.19064609,0.727862293,0.935275081,0.797172529,1.20065684,0.982954952,1.09095469,1.00538955
0.895398222,1.29767335,0.907948532,0.980286545,0.965168154,0.90898889,0.92936803,0.793667028,1.01663142,0.879302301,0.991276004,1.07605499,1.01264269,0.968833197,1.21502133,0.980933222,1.09250281,1.0237564,0.968326839,1.12751267,1.08607969,1.1218592,1.39936052,1.08853998,1.07346069,1.0671401,1.02538242,1.24725285,1.04511727,1.11382266,1.07372815,1.01792514,1.17104747,1.04232169,1.15226005,1.25338819,1.21668861,0.957868075,0.963791593,1.11551055,1.27955205,1.06359601,1.07939373,1.06487797,1.07239699,0.762358136,0.883495146,0.730222492,1.27316543,0.975793168,0.982277211,0.866942462
0.934804501,1.24559978,0.798215961,1.02983949,0.980181881,0.814723376,0.918807029,0.760938491,1.0046145,0.886480279,0.9414246,0.969562108,0.92467575,0.958824589,1.26495371,0.918623489,1.0014609,0.780004875,0.910458701,1.09690147,1.00344319,1.03756924,1.21777918,1.06426028,1.09496901,1.0785942,0.914439402,1.17023874,0.793361601,0.999103102,1.0631147,1.12751927,1.03962338,0.853674803,1.17853966,1.23993156,1.21441867,0.891869716,0.898587933,1.01842686,1.12816259,1.03942337,0.96092369,1.06298317,1.02550511,0.74166063,0.82038835,0.787830663,1.16653516,0.986535845,1.01153653,0.786181662
0.89758746,1.16644796,0.780517159,1.01044921,0.885809883,0.861856133,0.859665428,0.797758095,0.942126514,0.816494993,0.974019749,0.901215926,0.945133178,0.952819425,1.03609695,0.950668494,0.978171116,0.85125532,0.916245515,1.05948777,1.0152484,0.965320703,1.10330399,0.977258012,1.10474552,1.05377699,0.879139351,1.15896839,0.791705313,1.00327472,0.863227906,1.07736603,1.01020008,0.701232874,1.27557209,1.09190873,1.10546148,0.884734758,0.853760417,1.04507729,1.10742431,0.960312926,0.98536989,0.998559951,1.00103978,0.700265618,0.841423948,0.727108537,1.17933079,0.950726921,0.955107841,0.736736275
0.880073558,1.10812556,0.805295481,1.02122159,0.902968428,0.769835035,0.773065225,0.756847424,0.894058835,0.757276675,0.876234302,0.797901931,0.824434352,0.858738515,1.09643192,0.900820708,0.89559823,0.903755648,0.864164191,1.01697221,0.954254796,0.911134302,1.11909367,0.930721916,1.0871478,0.986961419,0.961506135,1.07256232,0.892738837,1.07419227,0.875610274,0.991919755,1.00235386,0.77364279,1.22301286,1.08229685,1.08503201,0.811601441,0.808932901,1.03175207,1.10535048,0.975695513,0.915792245,0.884871911,1.00307855,0.6381731,0.797734628,0.69908294,1.10042439,0.877318628,0.909128908,0.799367099
0.803450239,1.04980316,0.739809915,0.881180653,0.948009609,0.706991359,0.832206827,0.738437621,0.97577389,0.872124323,0.891573195,0.837638083,0.863303465,0.896771223,1.06314366,0.845632088,0.921005272,0.830630191,0.887311446,0.999965988,0.924741761,0.981375933,1.07172463,0.957024927,0.993293315,0.983143386,0.835434527,0.952345173,0.702265801,0.913584882,0.840232081,1.03650042,1.01412319,0.826997466,1.25940002,0.891981776,1.08503201,0.861546145,0.872098947,0.959415214,1.08875985,0.984485562,0.893226522,0.890556313,0.974535668,0.570906206,0.82038835,0.748906223,1.04497665,0.94177469,0.902859054,0.735088095
0.801261001,1.02064196,0.738040035,0.935042551,0.79787234,0.733924363,0.732933423,0.69752695,0.942126514,0.717797796,0.828300259,0.86306922,0.791702467,0.850731629,1.07146572,0.763739296,0.842666893,0.847505297,0.823656495,0.954049182,0.834235121,0.840892671,1.02040816,0.837649725,0.975695599,1.06523109,0.736258195,0.946709995,0.693984365,0.886469349,0.74647987,0.930621343,1.0513927,0.743154405,1.24727096,0.938118764,1.02601353,0.761656737,0.800782444,0.923246783,1.03898797,0.947127851,0.8462146,0.972032742,0.888907011,0.53468557,0.783171521,0.705310851,1.01085496,0.798538996,0.892409296,0.618067345
0.744340821,1.06021788,0.716801473,0.825164279,0.82146534,0.610481427,0.813197026,0.656616278,0.956546818,0.707030829,0.809126642,0.761344671,0.756924839,0.744640391,1.00905024,0.802905414,0.821494358,0.85125532,0.775433047,0.852011836,0.812592228,0.86698242,0.98290767,0.825509874,0.938544864,0.902964702,0.744662969,0.882844638,0.725453823,0.857268006,0.79424043,0.952911675,1.05923892,0.680272109,1.17449664,0.878525154,1.02147365,0.793764047,0.745766856,0.904210767,0.95603484,0.889992528,0.836812216,0.810974685,0.837937573,0.513988064,0.799352751,0.773817865,0.93834638,0.786005873,0.831800702,0.624660063
0.744340821,0.75610823,0.633617104,0.831627707,0.78714825,0.664347436,0.762504224,0.677071614,0.817150548,0.660373973,0.809126642,0.713661289,0.736467411,0.75665072,0.969520441,0.731694291,0.90194999,0.783754898,0.785077736,0.858814326,0.838170192,0.806775307,0.828958276,0.764810618,0.868154,0.878147491,0.699277189,0.82461446,0.831456208,0.821809232,0.635038562,0.878610569,0.963122793,0.729815736,1.05724913,0.878525154,0.814908975,0.745603082,0.713165026,0.833777507,0.978846951,0.850437305,0.759712663,0.858344702,0.780851801,0.53468557,0.724919094,0.725551559,0.98952891,0.871947289,0.80045143,0.603233728
0.783747099,0.968568393,0.706182191,0.799310568,0.724948524,0.673325104,0.688577222,0.630024342,0.757065949,0.653195995,0.705589109,0.602400064,0.628043042,0.73062834,0.844689483,0.688967617,0.764328513,0.810005063,0.717564909,0.760178225,0.702410231,0.794733885,0.860537639,0.787067012,0.797763135,0.881965523,0.690872416,0.886601424,0.665827481,0.842667334,0.69341258,0.91761865,1.04550804,0.716477067,1.0491631,0.77471693,0.867117628,0.733116906,0.698901726,0.805223483,0.947739527,0.793301982,0.690135018,0.754130665,0.801239577,0.543309531,0.74433657,0.655487568,0.87650082,0.780634534,0.700133757,0.593344651
0.759665484,0.833177113,0.658395427,0.661424109,0.757120796,0.570081921,0.667455221,0.638206476,0.749855797,0.665757456,0.715175918,0.549948343,0.595311157,0.724623176,0.875897223,0.7227929,0.800321823,0.789379934,0.650052081,0.649637767,0.775209051,0.798747692,0.805273754,0.758740693,0.80362904,0.897237653,0.637081862,0.770141067,0.541605936,0.746720063,0.640345291,0.91761865,1.01804629,0.663122392,0.996603865,0.797785425,0.776319971,0.613606364,0.676487968,0.864235133,0.821236002,0.817474619,0.699537403,0.73897226,0.829782462,0.491565766,0.784789644,0.69285503,0.83811392,0.714388025,0.735662933,0.591696471
0.648014361,0.826928284,0.677864109,0.738985242,0.776424159,0.51846033,0.591416019,0.615705607,0.737838877,0.622689588,0.619307832,0.475244377,0.632134528,0.690593911,0.884219286,0.619536772,0.721983443,0.729379559,0.68863084,0.670045237,0.759468765,0.794733885,0.771720681,0.752670767,0.762567702,0.818967986,0.660615229,0.768262674,0.523386776,0.700832238,0.585509092,0.899043373,0.9670459,0.653594771,0.935958599,0.73626944,0.826258683,0.604687667,0.690751268,0.746211833,0.727913729,0.830659693,0.70141788,0.740867061,0.73192114,0.451895547,0.697411003,0.705310851,0.7506771,0.803910334,0.752382545,0.590048292
