1.73607627,1.83554973,1.56302634,1.60678991,1.39214801,1.50464702,1.64667577,1.95863079,1.91226585,1.94405535,1.79332425,1.98583208,1.22650216,1.39344621,2.62940853,1.93863061,1.69528012,1.76596898,1.72270075,1.76569123,1.84429394,1.27180403,1.56317578,1.97768979,1.71508495,1.9316173,1.23032211,1.97283241,1.72592027,1.05711814,1.55977359,1.57488797,2.05510186,1.93674627,1.61715253,2.03770475,1.8911397,1.59789164,1.65935494,1.38035382,1.5369591
1.52734571,1.75230484,1.28680186,1.40216254,1.18456679,1.29644337,1.52317509,1.92405475,1.59319311,1.97589032,1.67434616,1.83099137,1.12206732,1.35625848,2.05207761,1.96332654,1.20373859,1.79406394,1.60163537,1.51784493,1.7913477,1.21303305,1.33662857,1.75841955,1.64400523,1.81735869,1.12860257,1.70510654,1.46523439,1.06133817,1.39379495,1.66321958,1.70061922,1.65322259,1.56360443,1.74307201,1.74285975,1.63350586,1.69591356,1.50605214,1.44860139
1.49523332,1.68570893,1.40357969,1.51842809,1.12590253,1.23419691,1.682229,1.80202168,1.44342428,1.7021096,1.55536807,1.63744048,1.1609268,1.17906987,1.8851622,1.69784528,1.24141148,1.62750095,1.58774263,1.33153289,1.65236383,1.23419061,1.2377716,1.78822327,1.53165341,1.70310007,1.19157181,1.77313525,1.60906108,0.894646889,1.33208495,1.50594623,1.52113434,1.51745068,1.41366976,1.45668075,1.76110959,1.37708343,1.42172394,1.45949721,1.39744693
1.48921224,1.37770286,1.26883604,1.24869201,1.03564982,1.13975402,1.38283341,1.55388777,1.59319311,1.65117365,1.43638999,1.58518174,1.15121193,1.10688192,1.76733956,1.71430923,1.15350806,1.50910076,1.62743619,1.31444004,1.53323479,1.23889228,0.984450623,1.56469536,1.72884232,1.70094425,1.14313393,1.62391099,1.43152501,1.01913785,1.28527046,1.35298173,1.64901732,1.48550435,1.30014779,1.52055218,1.6402044,1.49579752,1.34048257,1.39897579,1.36954449
1.39488209,1.33816154,1.37663096,1.24404139,0.916064982,1.12043615,1.42212908,1.78168284,1.52156454,1.3413133,1.30226924,1.43421205,1.07835042,1.13750711,1.52776687,1.79457101,1.0638107,1.35056491,1.43095304,1.44434569,1.61044806,1.12135032,1.20070024,1.5838549,1.43305895,1.64273703,1.06078954,1.77094077,1.4068048,0.924187116,1.31293357,1.38960703,1.56151844,1.39365865,1.30871549,1.46492222,1.72232868,1.4079491,1.60654805,1.43621974,1.33234125
1.3306573,1.27989012,1.4619686,1.20683641,0.952166065,1.04960398,1.59615277,1.55185389,1.43474203,1.34768029,1.39096199,1.31033949,1.04677709,0.969068557,1.59060561,1.49410385,1.01896202,1.21410367,1.42698369,1.35717216,1.35012906,1.08843857,1.06683143,1.58598374,1.51101736,1.55434829,1.05352386,1.6063552,1.42253584,1.06133817,1.05970975,1.39822475,1.64004308,1.38167878,1.28943817,1.27742866,1.48508076,1.28686072,1.52124462,1.33379888,1.07656893
1.21424987,1.31943144,1.47544297,1.21613766,0.965703971,0.985211101,1.57931176,1.55998942,1.38698965,1.32221232,1.26116772,1.28711338,0.973915578,1.01719386,1.59846045,1.51262579,0.975907289,1.27029359,1.61354344,1.31444004,1.41631185,1.15426207,1.07300999,1.47315536,1.43993763,1.60393222,1.04625817,1.61952204,1.36635354,1.01491781,1.12780355,1.30773871,1.49196805,1.34973245,1.1480712,1.29803235,1.49876814,1.41507194,1.37501016,1.29189944,1.19515428
1.08178625,1.23410543,1.2980305,1.2463667,0.929602888,0.985211101,1.62796355,1.55998942,1.44559484,1.26703171,1.31524866,1.42453451,1.0054889,1.12438203,1.33335952,1.45705995,1.08175017,1.04954747,1.46866193,1.24094079,1.35674734,1.05317598,1.05241479,1.41141908,1.37573659,1.52416677,1.06078954,1.64805021,1.35736438,1.05500812,1.12993148,1.37021717,1.42241766,1.29182973,1.27872855,1.35366231,1.51701798,1.39132912,1.36688602,1.25931099,1.12307299
1.09784245,1.09467025,1.32722495,1.15102895,0.952166065,1.09253257,1.55872832,1.58642992,1.41737753,1.27552103,1.17031172,1.18840243,1.03220479,1.02156888,1.25088367,1.50027783,0.914913083,0.999377897,1.41706029,1.23923151,1.37660218,1.18247214,0.93708166,1.43057862,1.27255635,1.53279007,1.13829014,1.74460708,1.51018023,1.0782183,1.15546666,1.40037918,1.57497981,1.27385992,1.30228972,1.2815494,1.44858107,1.32484923,1.52327565,1.30121043,1.18585347
1.04365278,1.20080748,1.20370994,1.26031857,0.9566787,0.920818219,1.59802399,1.45422743,1.39133077,1.20336177,1.29361628,1.20001548,1.10749502,1.0237564,1.41583536,1.51468379,1.0028165,1.0696153,1.49644743,1.35888144,1.467052,1.19892802,1.01534342,1.30497722,1.43305895,1.51554348,1.26907241,1.58441045,1.40905209,1.03390796,1.05332596,1.44777663,1.35959795,1.17203099,1.26159316,1.37838673,1.46226846,1.33672064,1.41156877,1.28957169,1.09517055
0.975413949,1.090508,1.22841294,1.19055924,0.900270758,0.91652536,1.54375854,1.41761751,1.33272558,1.20972877,1.32390162,1.12065962,1.08806528,1.07625673,1.16644411,1.48998786,0.927470714,0.997371114,1.45476918,1.34349788,1.43175451,1.22008557,1.05653383,1.39864606,1.26797056,1.51554348,1.2763381,1.63049442,1.4629871,1.02124786,0.980976295,1.29696656,1.563762,1.28783643,1.28087048,1.21973833,1.65617301,1.58127167,1.3953205,1.36173184,1.06959332
0.94530858,1.19872635,1.21943003,1.38821067,0.979241877,0.895061066,1.55124343,1.42371916,1.3544312,1.20123944,1.45585913,1.25227422,1.2750765,0.938443365,1.24891996,1.46117594,0.922088872,1.06158817,1.44286111,1.3640093,1.32586203,1.32822418,1.01946247,1.39013071,1.40325132,1.5263226,1.2739162,1.58441045,1.38433188,1.20481928,1.03417458,1.38314374,1.42241766,1.30181295,1.2294643,1.30627382,1.62195456,1.47442899,1.44203428,1.36173184,1.14632502
0.873055695,1.14877942,1.19697276,1.23706546,0.929602888,0.944428942,1.53065998,1.4318547,1.48466497,1.20760643,1.35418695,1.13614369,1.25564677,0.986568666,1.30194015,1.38914614,0.925676767,0.945194758,1.36744334,1.40332285,1.2707097,1.22008557,1.02976007,1.54127815,1.45828079,1.55865994,1.34899491,1.48785358,1.42028855,1.27655983,1.14057114,1.43700448,1.37979,1.39365865,1.32156703,1.32275677,1.457706,1.56227741,1.35469981,1.23137803,1.32536564
0.973406924,1.17791513,1.17900694,1.34868039,1.00631769,1.00238254,1.49510675,1.57422662,1.44125372,1.1439365,1.33255457,1.15549878,1.10992374,1.01938137,1.28623046,1.32123233,1.03510755,0.96726937,1.39125948,1.31273075,1.43175451,1.25534816,1.03181959,1.55192234,1.47433105,1.46164791,1.36594817,1.53174307,1.45399793,1.23224949,1.24483977,1.41330576,1.55927488,1.29981631,1.36226359,1.3206964,1.37558171,1.66912009,1.34860671,1.23137803,1.17190225
0.804816859,1.04472331,1.14981248,1.45099407,0.949909747,0.99165039,1.52878876,1.55185389,1.40218359,1.19062779,1.21573972,1.20001548,1.04677709,0.964693529,1.22731914,1.29859439,0.911325189,0.955228673,1.47858532,1.2734172,1.3677778,1.20833137,1.11420039,1.38587304,1.40095843,1.44871297,1.44587067,1.55368781,1.35286979,1.19848923,1.23845597,1.43915891,1.55703132,1.25189681,1.3901086,1.36808489,1.50561183,1.65250012,1.48265497,1.21275605,1.15097542
0.907175113,1.13837381,1.27108177,1.41378909,0.9566787,0.920818219,1.37160607,1.45422743,1.40001302,1.15242582,1.20059705,1.09743352,1.13663963,1.08281927,1.24695625,1.27595645,1.02254992,0.947201541,1.32576509,1.19820867,1.41410576,1.21538389,1.15745031,1.41141908,1.40095843,1.31720778,1.51610559,1.55149334,1.44950335,1.22380942,1.23845597,1.46501206,1.57049269,1.35572239,1.45008246,1.35160194,1.42576877,1.79733131,1.41563084,1.41061453,1.18817867
0.911189162,1.13213044,1.22616722,1.48819905,1.16200361,1.01955397,1.42774274,1.3789737,1.46078878,1.20336177,1.24602505,1.17678938,1.23621703,1.11344446,1.22142801,1.21215863,1.01716807,1.00740503,1.25828603,1.23581294,1.41410576,1.22243641,1.21511688,1.56256653,1.39637264,1.37757082,1.57180915,1.52296517,1.53490044,1.13096871,1.37464357,1.44993106,1.70510634,1.17203099,1.52290788,1.28979087,1.54439274,1.75696852,1.34454464,1.36173184,1.31141442
0.903161064,1.22578094,1.26659031,1.33240321,1.15523466,1.09682543,1.32295429,1.29558444,1.39133077,1.23095208,1.32390162,1.03549723,1.33579443,1.06750667,1.06433116,1.20804264,0.977701236,1.00138468,1.14714405,1.08881444,1.48249465,1.23654145,1.23983112,1.34755397,1.48579552,1.40344069,1.52337128,1.52515965,1.41129938,1.21958939,1.42571392,1.30127542,1.63555595,1.22394377,1.44579862,1.23210055,1.67670408,1.67861722,1.39125843,1.33379888,1.24863394
0.865027597,1.2216187,1.2980305,1.29752354,1.14169675,1.17195046,1.43148519,1.27931336,1.33272558,1.18213846,1.29361628,1.04130376,1.49123233,1.1353196,1.27248449,1.11954889,1.07816228,0.981316851,1.21065375,1.20162724,1.51558605,1.27180403,1.34692617,1.38587304,1.41013001,1.23528651,1.50641802,1.39568566,1.45399793,1.24490959,1.41933013,1.35729059,1.52786503,1.2558901,1.4715017,1.28979087,1.53298659,1.62163446,1.37907222,1.33147114,1.36489409
0.995484195,1.40475745,1.26434458,1.38588536,1.22292419,0.995943248,1.27617372,1.48270181,1.36094289,1.37102593,1.23088238,1.01807765,1.46451644,1.20750755,1.17429896,1.21215863,1.00999229,0.999377897,1.16302147,1.14009299,1.49131902,1.22713809,1.43136649,1.37310001,1.43076606,1.1404303,1.46524582,1.48127016,1.40231022,1.1562889,1.3086777,1.2560324,1.38876425,1.1201182,1.50148864,1.37220562,1.57632996,1.43881476,1.23283776,1.39199255,1.30211361
0.931259408,1.37354061,1.30027622,1.30682479,1.15297834,1.11185044,1.35850751,1.42982081,1.33489614,1.29462201,1.29145305,1.06840088,1.5009472,1.29063307,1.13109732,1.14012883,1.00819834,1.00740503,1.1788989,1.10932586,1.31262547,1.30471578,1.43548553,1.33052327,1.19918373,1.15336524,1.43133931,1.46151989,1.46073981,1.21536936,1.36613185,1.18062737,1.33940591,1.10214839,1.44365669,1.33099825,1.52842413,1.54565744,1.24908603,1.38500931,1.33234125
0.997491219,1.34232378,1.30252195,1.47657249,1.23420578,1.06677542,1.27056006,1.39524478,1.25675588,1.24793073,1.1919441,0.987109511,1.43537184,1.31032069,1.09575053,1.17923072,0.956173869,0.933154061,1.24836264,1.02386162,1.3346864,1.22243641,1.41077129,1.18789117,1.32070713,1.15983271,1.45313635,1.41982488,1.47422356,1.17738907,1.3491084,1.26895898,1.43587903,1.08617523,1.45436631,1.122901,1.51245552,1.5765231,1.17799984,1.42225326,1.47185342
1.03161064,1.2216187,1.26883604,1.50447622,1.22292419,1.09682543,1.26681761,1.30778774,1.25892644,1.46653084,1.2373721,1.06065885,1.47180259,1.31688323,1.13502474,1.080447,0.975907289,0.977303285,1.29599492,1.08368659,1.37439608,1.30471578,1.47461641,1.30497722,1.4147158,1.01323675,1.46282393,1.30571222,1.42703043,1.12041863,1.37038771,1.2926577,1.29004756,1.04224902,1.47578555,1.2877305,1.54439274,1.56227741,1.13331709,1.40130354,1.51603227
0.951329654,1.23202431,1.3474365,1.38821067,1.41471119,1.14404688,1.14331693,1.29965221,1.21551518,1.28825502,1.09027192,0.983238493,1.53494924,1.43063394,1.2194643,1.07633101,0.87185835,1.08566956,1.23645457,1.00505948,1.19570253,1.2459448,1.42724745,1.24536978,1.20147662,1.11887207,1.51610559,1.25304483,1.46748168,1.08032832,1.35549219,1.2560324,1.26088127,1.13609137,1.42009553,1.07139178,1.45314353,1.49342324,1.06019985,1.36638734,1.47882903
1.03562469,1.10507586,1.27108177,1.42774096,1.37635379,1.14404688,1.15080182,1.29355055,1.27412038,1.30947833,1.12704696,1.00452909,1.36979647,1.38032113,1.15269814,1.07633101,0.896973611,1.01743894,1.29004088,1.04437303,1.33248031,1.22713809,1.45814025,1.14318559,1.13268979,1.0930022,1.38532332,1.17404376,1.30792395,1.09509843,1.42145806,1.34220958,1.35286727,1.17802092,1.37725705,1.18677243,1.2683639,1.43644048,1.06426192,1.27560521,1.52765829
0.975413949,1.20705084,1.27557322,1.51610278,1.34250903,1.26639335,1.23313561,1.17965302,1.17861562,1.26490938,1.17896467,1.00452909,1.4013698,1.36719604,1.14877072,1.080447,0.993846761,1.03549999,1.11340452,1.03753589,1.20011472,1.26710236,1.30367624,1.12402606,1.14874005,1.10593714,1.34899491,1.16307139,1.28095645,1.10564851,1.25760735,1.17200965,1.25415059,1.09216516,1.27444471,1.16204801,1.29573866,1.4198205,1.22065156,1.28724395,1.43697538
0.963371801,1.10507586,1.33620786,1.38123474,1.29738267,1.27497907,1.1246047,1.0901621,1.13737492,1.17152681,1.09676163,0.925173228,1.46937388,1.32563329,1.13698845,0.987837254,0.9041494,1.03148642,1.0598182,0.979420211,1.17805378,1.2036297,1.2171764,1.03248606,1.32300002,1.1210279,1.24243158,1.06870899,1.17758101,1.0782183,1.32995702,1.13753878,1.23844566,0.998322818,1.26801893,1.09199547,1.26380144,1.26074363,1.06426192,1.32216015,1.57648755
0.89713999,1.12172483,1.34519077,1.18590862,1.29738267,1.24922192,1.07221048,1.15931417,1.11566929,1.13120251,1.17247496,0.818720242,1.32850828,1.33657085,1.12127877,1.02693915,0.879034139,0.997371114,1.10745048,0.952071653,1.19129034,1.22948893,1.1862836,1.01971303,1.15103295,1.12965119,1.12133689,1.14332112,1.28545103,1.07188825,1.21717666,1.08583247,1.08812708,1.0502356,1.20590314,1.11053879,1.1771147,1.39845197,1.02567227,1.18249534,1.44395098
0.935273457,1.01350648,1.38561387,1.29752354,1.33348375,1.20200047,1.07595292,1.19185633,1.10264592,0.99749565,0.962640881,0.915495684,1.32850828,1.2796955,1.01523839,1.02282316,0.923882819,1.00941181,1.02210932,0.926432381,1.206733,1.14956039,1.10802183,1.01971303,1.16479031,1.02832751,1.2351659,1.08407031,1.15960268,0.974827506,1.23420011,1.10306791,1.10607556,0.964379842,1.18662583,1.05284846,1.02199106,1.18714089,0.964741246,1.1452514,1.47185342
0.907175113,1.07594015,1.36540232,1.28589699,1.43050542,1.19556118,0.952452237,1.03931499,1.09396366,1.08026656,0.997252688,0.934850772,1.34065187,1.32125826,0.928835127,0.940503385,0.9041494,1.06158817,1.05386417,0.779433885,1.12290145,1.23183977,1.14097415,0.913271171,1.26109188,1.01970422,1.16493098,1.04676425,1.08319475,1.01491781,1.18951355,1.02766287,1.07017859,1.04025238,1.14378735,1.01164108,1.14061502,1.24412365,0.978958486,1.24301676,1.36256888
0.895132965,1.09883249,1.25536167,1.32077665,1.34250903,1.24707549,0.913156565,1.04338276,1.02667622,0.99537332,0.990762974,0.781945573,1.37222519,1.25344533,0.911161731,1.00018522,0.864682561,1.03951356,0.970507681,0.752085327,1.08319178,1.16601627,1.08742663,0.836633031,1.11434664,0.935627129,1.06078954,1.03140293,1.18432289,1.05500812,1.02140699,0.999655291,0.969218343,0.890503953,1.06667809,1.06727104,1.09727165,1.25599506,0.98098952,1.22672253,1.24165833
0.951329654,1.04888556,1.30925913,1.25334263,1.2883574,1.29429694,0.965550794,0.955925723,0.91380695,0.96566068,0.990762974,0.913560175,1.5155195,1.23594522,0.934726259,0.936387397,0.828803617,1.03148642,0.94867622,0.808491727,1.13834411,1.14250788,1.19452168,0.785540938,1.08453901,1.05635321,0.96633567,1.00945818,1.08768933,1.05078809,1.06822148,1.05351603,0.996141075,0.880520725,1.03883308,1.01164108,0.992335067,1.120661,1.01754814,1.14990689,1.25095915
0.91921726,0.93442384,1.29129331,1.24171608,1.26579422,1.2041469,0.879474561,0.92338357,1.02233509,0.95080436,0.936682026,0.809042697,1.43537184,1.25563285,0.78352054,0.998127225,0.855712825,1.04352712,0.805779383,0.77430603,1.00377242,1.08373689,1.13479559,0.851534892,1.0914177,0.937782952,1.04141439,0.97654107,0.991055778,0.941067246,1.07247734,0.922095829,0.940052051,0.966376488,0.910317647,0.953950757,0.994616297,1.13253241,0.950524007,1.12895717,1.17655265
0.92323131,0.95523506,1.22616722,1.11382397,1.25902527,1.17409689,0.813981774,0.774910001,0.937683141,0.93170338,0.841499557,0.83807533,1.54466411,1.11781949,0.944544812,0.938445391,0.80727625,0.895025185,0.851426984,0.67858608,1.05671866,1.15426207,1.03181959,0.789798612,1.0478527,0.955029535,1.04625817,0.978735544,0.986561194,0.957947376,0.944801464,0.96087556,0.969218343,0.884514016,0.995994602,0.896260431,0.917054476,1.02568973,0.885530912,1.07774674,1.0556421
0.87506272,0.89696364,1.17451548,1.17428206,1.27256318,1.21058619,0.791527105,0.937620762,0.91380695,0.84681014,0.852315746,0.793558627,1.32850828,1.06094413,0.822794753,1.07015702,0.868270455,0.933154061,0.908982654,0.613633256,1.1405502,1.11194697,0.887653177,0.774896751,1.14644716,0.88388738,0.95180431,0.998485813,0.876443885,0.960057392,0.97246457,0.881161668,0.901911514,0.842584458,0.861053398,0.958071495,0.942148006,0.978204093,0.91802746,1.18947858,1.07656893
0.915203211,0.82204325,1.17900694,1.14870364,1.04918773,1.19126833,0.709193316,0.768808347,0.931171453,0.80436351,0.817703939,0.793558627,1.39651236,1.11125695,0.901343178,0.959025334,0.780367042,0.937167627,0.779978565,0.658074662,0.992741953,1.06963186,0.947379261,0.870694427,1.02721666,0.88388738,0.96875757,0.890956571,0.851723673,1.04656806,0.995871813,0.896242675,0.814412636,0.802651545,0.816072997,0.873596374,0.885117255,0.963958403,0.989113657,1.02420857,1.11609738
0.933266433,0.74712285,1.02629747,1.10452273,1.02211191,1.33937195,0.720420651,0.740333964,0.800937683,0.71310327,0.774439181,0.745170905,1.29450624,1.08719429,0.809048779,0.98577926,0.78754283,0.943187975,0.750208391,0.658074662,1.01259679,0.97559829,0.832046133,0.736577681,1.08453901,0.804121933,0.96391378,0.86462288,0.842734505,0.890426856,0.942673533,0.794984488,0.80095127,0.854564332,0.730396042,0.850932317,0.912492016,0.928344176,0.956617109,1.01024209,0.997512033
0.883090818,0.7991509,1.01057738,1.00453436,1.08077617,1.09253257,0.733519208,0.711859581,0.866054568,0.75130523,0.804724512,0.816784733,1.1900714,1.02594391,0.838504438,0.909633471,0.862888614,0.810740302,0.805779383,0.51620402,0.935383529,1.07668438,0.912367418,0.708902797,1.07766033,0.851550037,0.85008477,0.757093638,0.878691177,0.879876775,0.861812146,0.756204757,0.859283855,0.746745468,0.803221454,0.865354899,0.800711744,0.828624341,0.783979202,0.982309125,0.941707164
0.867034621,0.74504173,1.03977183,1.16265551,1.06272563,1.02599326,0.709193316,0.726096772,0.764038115,0.80011885,0.813377463,0.706460729,1.22164473,0.975631098,0.777629409,0.833487683,0.749869939,0.965262588,0.774024531,0.56577328,0.878025105,0.94503738,0.817629492,0.70677396,0.91257194,0.789031173,0.81617825,0.759288113,0.788799497,0.791256093,0.853300421,0.754050327,0.776272099,0.820621356,0.753957204,0.869475636,0.821242814,0.790635833,0.905841254,0.947392924,0.939381961
0.881083793,0.76793407,0.97015428,1.02546216,1.058213,0.946575372,0.641829307,0.717961234,0.811790497,0.83407615,0.750643563,0.768397012,1.09535144,0.975631098,0.763883434,0.831429689,0.823421775,0.846862395,0.690668043,0.581156844,0.866994639,1.00145752,0.741427247,0.625878145,0.930915094,0.782563705,0.9154759,0.717593101,0.734864488,0.778595995,0.776694897,0.773440193,0.780759221,0.702819264,0.756099128,0.877717111,0.716306232,0.804881523,0.790072305,0.961359404,0.94635757
0.820873056,0.73255499,1.0128231,0.913847227,1.00406137,0.946575372,0.626859527,0.679317428,0.69892123,0.75130523,0.644644904,0.702589711,1.14878321,0.931880824,0.791375383,0.800559774,0.794718619,0.772611427,0.708530147,0.541843293,0.858170266,0.90742395,0.751724848,0.581172564,0.857542476,0.735135601,0.77500605,0.704426255,0.818014293,0.77015593,0.791590416,0.74327818,0.661850489,0.756728696,0.726112194,0.822087154,0.834930194,0.728904506,0.80225851,0.945065177,0.888227498
0.865027597,0.69717592,0.87807945,0.930124404,0.940884477,0.901500354,0.593177523,0.699656274,0.707603482,0.85529946,0.629502239,0.665815043,1.08320785,0.969068557,0.818867332,0.724413986,0.823421775,0.792679256,0.641051086,0.459797621,0.829491054,0.98500165,0.737308207,0.551368842,0.809391695,0.646746863,0.76047469,0.75270469,0.728122612,0.666765134,0.819253522,0.69803516,0.771784977,0.780688443,0.597596761,0.747913877,0.727712383,0.804881523,0.73929645,0.952048417,0.93008115
0.901154039,0.68260806,0.90502818,0.883618184,0.907039711,0.787739595,0.673640089,0.717961234,0.622951531,0.72795959,0.666277284,0.644524445,1.03220479,0.993131207,0.761919724,0.627688255,0.818039933,0.778631775,0.650974477,0.451251196,0.803017936,0.88156472,0.694058284,0.515178609,0.816270378,0.696330789,0.82102204,0.695648357,0.784304913,0.730065622,0.766055241,0.687263013,0.744862245,0.688842744,0.644719087,0.774698671,0.668400401,0.69329028,0.716955074,0.900837989,0.811495803
0.887104867,0.65555347,0.88481664,0.902220672,0.837093863,0.736225289,0.578207743,0.661012468,0.672874476,0.64731101,0.653297856,0.572910618,1.10263759,0.807192545,0.68729872,0.722355992,0.744488097,0.806726736,0.67082126,0.480309039,0.70374374,0.90977479,0.669344043,0.63013582,0.788755646,0.590695468,0.69750545,0.695648357,0.694413232,0.603464647,0.778822828,0.573078249,0.655119806,0.630940021,0.640435239,0.77675904,0.672962862,0.698038843,0.731172313,0.94273743,0.764991746
0.885097842,0.60768767,0.77702172,0.811533543,0.841606498,0.755543154,0.624988305,0.65287693,0.581710838,0.69187996,0.735500898,0.73742887,0.935056103,0.818130113,0.649988218,0.716182009,0.791130725,0.844855612,0.668836582,0.483727608,0.758896071,0.76402276,0.654927402,0.60671861,0.644303304,0.595007114,0.75320901,0.557396476,0.620252596,0.656215053,0.700089373,0.631247846,0.68652966,0.632936666,0.578319447,0.700525394,0.56802628,0.629184672,0.7007068,0.800744879,0.781268166
0.75263422,0.64722899,0.7837589,0.730147657,0.850631769,0.80705746,0.516457402,0.636605854,0.575199149,0.70249162,0.605706622,0.588394689,0.910768932,0.8159426,0.608750295,0.648268198,0.809070197,0.770604644,0.615250268,0.461506906,0.712568113,0.73581269,0.667284523,0.559884191,0.703918556,0.661837623,0.60789537,0.535451733,0.649467392,0.692085329,0.65965868,0.549379524,0.545185318,0.587013817,0.601880609,0.684042444,0.59311981,0.576950472,0.656024047,0.840316574,0.59060153
