2.37419791,2.24130627,2.12024155,2.71430593,2.15612349,2.49120063,2.47365365,1.96909773,2.26399418,2.56993106,2.47064263,2.8748466,2.76051936,2.87811171,1.62501401,2.48420398,2.94134434,2.23508393,2.00905972,2.4234309,2.73265153,2.25760103,2.2160565,2.12186276,2.10905912,2.56965446,2.8219367,2.02057914,2.37397895,2.22158539,2.02013154,1.81755932,2.70362714,2.52136992,2.37403804,2.09717571,2.54018565,2.46075731,1.76362696,1.95725534,1.99412505,2.30589793,1.447151,2.42367746,1.89616561,2.55213196,3.47936508,2.74858956,2.32284675
2.14285714,1.99291408,2.05017849,2.67341836,2.08141495,2.28588189,2.49124721,1.76967422,2.04071035,2.50981571,2.28756357,2.7823043,2.69355259,2.47890663,1.69225597,2.15965197,2.54561367,1.97640228,2.0848733,2.2272933,2.5435618,2.1139205,2.05931104,1.91256338,2.20558773,2.31555214,2.93082172,1.90260002,2.29597469,2.2751626,1.91720601,1.98725773,2.52070848,2.31562015,2.18709162,2.1097122,2.24737756,2.507218,1.79968333,1.84336333,1.7725556,2.18611102,1.48046479,2.30715451,1.84955722,2.35407294,3.21269841,2.65338505,2.16364853
2.09557582,1.80613856,2.05351483,2.45325449,2.21172056,2.11184982,2.44198526,1.74286097,1.97839859,2.36704176,2.15441516,2.41012332,2.33825663,2.19301304,1.63762188,2.09750371,2.3058922,1.98198534,2.00526904,1.96137598,2.3300734,1.88931644,2.10435284,1.82595673,2.17280443,2.13481739,2.85823171,1.79507475,2.11200235,2.29509831,1.82300298,1.80118491,2.29912407,2.26324748,2.0400755,1.95748339,2.16889291,2.40765938,1.62567214,1.77868391,1.86655476,2.08839013,1.49379031,2.20855816,1.9530051,2.28050816,2.97301587,2.56875882,2.19078459
1.86423506,1.89856356,2.18696827,2.4375285,1.99801935,2.01603442,2.38392653,1.82497654,1.71357358,2.13409479,1.93250116,2.20894441,2.17456007,2.14768845,1.77490754,1.85063702,2.40672742,1.74377489,1.98442031,1.9425166,2.22434581,1.83977143,1.98724416,1.76821897,2.02163698,2.02208185,2.68038618,1.76072639,1.93391714,2.11692292,1.74624496,1.60320343,2.1399997,2.3923087,1.95658487,1.87151889,2.09644555,2.06252282,1.71346157,2.05286839,1.76584138,1.98278851,1.55242258,2.29460588,1.74383576,2.01312848,2.71111111,2.37658674,1.90133329
1.61938534,1.80228752,2.18863644,2.40922172,1.90767413,1.86742276,2.29419941,1.65236627,1.66164711,1.88611899,1.84558484,2.04196592,1.99412181,1.86179485,1.60540177,1.64865518,1.89684367,1.60047642,1.88017665,1.80672903,2.12065144,1.79187792,1.88454886,1.62026595,1.89414636,1.91113577,2.40635889,1.93694837,1.91036868,2.07954347,1.75322296,1.54514871,1.94518389,2.25202476,1.67888776,2.02374769,1.93042035,2.02104006,1.58648043,1.73368954,1.65337809,1.90398134,1.33921433,2.10816916,1.70973206,1.96927256,2.62857143,2.28138223,1.82354325
1.62107396,1.73296877,1.90337971,2.22680023,1.84860226,1.74814235,2.12882,1.63393216,1.49202063,1.83351806,1.84188627,2.13652001,1.85088731,1.58113102,1.5549703,1.56579084,1.89494112,1.57628317,1.91618809,1.63133675,1.95596039,1.57387987,1.81428366,1.4939646,1.85954176,1.76976898,2.20673635,1.7846209,1.76319082,1.85152882,1.70786595,1.38438179,1.82769954,2.09677721,1.70611297,1.82316385,2.07380575,1.73895729,1.5284767,1.59026997,1.50398657,1.91501434,1.33654922,2.03467006,1.50624666,1.89004895,2.41428571,2.01339915,1.76565298
1.63964877,1.64824585,1.70987222,2.04909654,1.52023212,1.79311693,1.93353155,1.66577289,1.46432651,1.7677669,1.73092926,1.76635082,1.69091112,1.34579179,1.63902275,1.40869385,1.85879264,1.35854394,1.95409488,1.58230235,1.81363479,1.43845684,1.77464687,1.43081392,1.81036681,1.53356119,1.94541231,1.68605606,1.74405769,1.94497745,1.62412993,1.27720385,1.69088232,2.01821821,1.57543197,1.85002776,1.94853219,1.63442073,1.35760084,1.52980877,1.52077214,1.82202188,1.38318853,2.06335263,1.34027533,1.67501344,2.14285714,2.00458392,1.4255477
1.37622425,1.49805522,1.65649084,1.81006149,1.42293726,1.58975362,2.02325868,1.61549806,1.43143975,1.63062877,1.55524734,1.75226829,1.6946315,1.18018269,1.45550824,1.28957636,1.57150739,1.30271337,1.99389701,1.52949608,1.5655816,1.44836584,1.88454886,1.34240297,1.65555677,1.40829948,1.73853078,1.69650991,1.64103319,1.87395649,1.53690491,1.21021763,1.52878367,2.00138413,1.51735153,1.77122696,1.77194174,1.55311453,1.39208955,1.44685039,1.45027277,1.90555748,1.37785832,1.93248839,1.21409165,1.65379283,1.82380952,1.71720733,1.41107513
1.31036812,1.32860939,1.62646382,1.7927629,1.35170353,1.47047321,1.69601858,1.54176163,1.34489563,1.54797017,1.50531669,1.66374957,1.55325719,1.13660135,1.42328813,1.14456375,1.64380434,1.42181859,1.69443339,1.40691008,1.47205335,1.2931248,1.85392044,1.21429731,1.42971624,1.32061629,1.63690476,1.64573408,1.44528663,1.65217175,1.37117736,1.15811724,1.28191782,1.80311617,1.32496007,1.72645379,1.6557241,1.33408555,1.46420229,1.287964,1.46873689,1.90555748,1.30590054,1.8589893,1.21522844,1.51515152,1.63492063,1.6061354,1.38755721
1.22087133,1.17841876,1.41794282,1.53171146,1.36212798,1.37661322,1.64499727,1.5216517,1.29296916,1.42961808,1.42764679,1.5108536,1.50675248,1.05118193,1.36585229,1.07205745,1.44784156,1.31201846,1.81194443,1.24849125,1.48018624,1.18742878,1.74401845,1.22873175,1.34775799,1.33851082,1.569759,1.55463628,1.20097137,1.7094869,1.44967988,1.02414481,1.18822777,1.73765034,1.38485552,1.5097516,1.51535733,1.24780141,1.37798053,1.16704162,1.38145195,2.04583425,1.4444859,1.79624617,1.08108723,1.48544266,1.35396825,1.54266573,1.36403929
1.15332658,1.2650672,1.39959297,1.33828178,1.17101308,1.35510364,1.56758564,1.43283282,1.18911621,1.42961808,1.37771613,1.49677108,1.33189479,0.97970853,1.23417012,1.00473017,1.40408288,1.18360814,1.89154868,1.17682559,1.29312974,1.04374825,1.59087633,1.15295094,1.24030161,1.2060913,1.43909698,1.67858903,1.2819192,1.6484338,1.5089929,1.05987079,1.14063917,1.6684436,1.3031799,1.49363325,1.35687873,1.21461521,1.30743545,1.10376828,1.26227444,1.88506762,1.30856564,1.74963699,1.16179931,1.34680135,1.33015873,1.36459803,1.28444018
1.10942249,1.17071668,1.33787075,1.28953121,1.0893549,1.20453657,1.36350041,1.56689905,1.14238239,1.24739344,1.43319464,1.31772185,1.29655121,0.96750575,1.18934215,0.889065359,1.35651909,1.18360814,1.62999185,1.17305371,1.24433239,0.997506234,1.45935428,1.14573372,1.18019889,1.18461786,1.33384146,1.59645167,1.10824932,1.46029056,1.33279835,0.949715681,1.0633077,1.58053233,1.35944533,1.450651,1.20594672,1.02711313,1.31213846,0.999718785,1.16156106,1.92762349,1.31389585,1.6528333,0.983323292,1.19684237,1.15873016,1.37165021,1.23740435
1.02161432,1.1264297,1.17772662,1.14956989,1.03202043,1.20453657,1.28257007,1.44791527,1.08007062,1.29811576,1.30744337,1.24730923,1.16447785,0.92915417,1.17113079,0.895970721,1.3013451,1.07939107,1.56744565,1.03726614,1.09997357,0.951264224,1.41251081,1.18903704,1.06909992,1.09514521,1.2376597,1.55612969,1.01405549,1.38677764,1.25604033,0.939295603,1.02612911,1.61794138,1.22513431,1.31095868,1.17123236,1.04536555,1.205537,0.911136108,1.11791859,1.84251174,1.05138319,1.53810301,1.06630896,1.12752172,1.09365079,1.325811,1.30253089
0.989530564,1.01667501,1.14269509,1.1354165,0.877391108,1.23973406,1.14885906,1.42780534,0.964101499,1.15346321,1.17244568,1.15074336,1.10123144,0.85419427,1.06606522,0.828643442,1.10728487,1.11288942,1.45941131,1.03915208,1.11623935,0.726660171,1.40710579,1.14392942,0.958000947,1.07188233,1.21043844,1.5591165,0.956656119,1.30329687,1.26650734,0.958647176,0.913106197,1.43650749,1.15616379,1.23394882,1.09274772,1.08684831,1.15380395,0.913948256,1.13806127,1.5146739,1.04072278,1.42875069,0.956040333,1.0468834,0.971428571,1.08779972,1.13247825
0.910165485,1.01474949,1.10265906,1.11654531,0.939937801,1.17520532,1.07320678,1.28535997,1.01948974,1.07268321,1.12806288,1.20103808,1.05844711,0.75657207,1.14731593,0.769947865,1.0787466,0.975174005,1.29830746,0.997661436,1.02474432,0.736569173,1.21793024,1.07717013,0.914289877,0.960936242,1.15599593,1.30822419,0.903672088,1.19614244,1.20719432,0.858912144,0.914593341,1.23449863,1.21605924,1.18738471,1.07463588,0.965718647,1.09423255,0.901293588,1.11456148,1.47211802,1.00474388,1.32119104,0.944672434,1.03698045,0.877777778,1.0190409,1.07277891
0.859506923,0.997419802,1.08931372,1.06307695,0.705387703,1.12436449,1.13654357,1.23005765,0.957177969,1.04074693,0.981969487,1.10044863,0.971018267,0.86639704,1.05205648,0.723336671,1.0045471,1.00681133,1.28314475,0.993889559,0.980013419,0.634176149,1.10982992,1.05371416,0.881506575,0.939462806,1.17595819,1.26192859,0.863934064,1.19614244,1.1426478,0.918455447,0.801570424,1.4439893,1.06904312,1.2858857,0.946343672,0.819699333,0.962548402,0.797244094,0.975241292,1.46738959,1.02339961,1.29609379,0.871917878,0.953512718,0.822222222,1.05782793,0.982325379
0.864572779,0.939654176,1.09598639,0.923115633,0.799207742,1.01681658,1.00811063,1.11945301,0.844670613,0.905487404,1.07073509,1.03808317,0.922653373,0.80712642,1.09128096,0.628387943,0.898004224,0.902594261,1.2471333,0.931653591,0.931216071,0.634176149,1.09361487,1.05912708,0.854187156,0.909042106,1.17232869,1.28134287,0.847744499,1.10643176,1.07635679,0.87379797,0.73464896,1.4402484,1.01822274,1.08172001,0.810504868,0.771579332,0.989198765,0.778965129,1.02056232,1.37124484,0.927455893,1.13654698,0.870781088,1.04546869,0.798412698,0.920310296,0.960616531
0.731171901,0.958909385,1.04594135,0.86335687,0.74534809,0.944466171,0.967645455,1.05912321,0.799667671,0.886701358,0.950531669,0.913352244,0.900331114,0.77923436,1.05345736,0.595587474,0.844732787,0.841180631,1.05759936,0.907136391,0.829554928,0.609403643,1.04496973,0.943651553,0.848723273,0.962725695,1.02714866,1.2201132,0.784458018,1.03167286,0.936796748,0.83360624,0.742084678,1.27938948,0.992812545,1.02261941,0.808995548,0.859522782,1.01584913,0.70303712,0.980276962,1.25776251,0.871488727,1.08635247,0.932167745,0.901168548,0.793650794,0.874471086,1.00765237
0.692333671,0.870335426,0.999232643,0.86335687,0.681063989,0.87798201,0.909586727,0.873106315,0.791013259,0.877308335,0.915395284,0.917375822,0.714312288,0.76180183,0.990418021,0.519628492,0.823804722,0.856068783,1.05380868,0.89582076,0.853953602,0.556555631,0.987316229,0.979737654,0.775871489,0.858937423,0.932781649,1.03642419,0.702038413,1.03042687,0.969942257,0.875286552,0.752494683,1.16529188,0.892986787,0.98500994,0.786355747,0.771579332,0.882597313,0.790213723,0.928241712,1.26879551,0.867491072,1.05587724,0.977639342,0.872874402,0.596825397,0.837447109,0.85207229
0.709219858,0.872260947,0.969205618,0.941986822,0.621992112,0.809542433,0.953570612,0.99376592,0.671582373,0.805921362,0.922792418,0.953588026,0.807321701,0.78795063,0.963801412,0.621482581,0.844732787,0.846763688,1.03675063,0.888277007,0.687229327,0.55490413,0.917051023,0.900348231,0.774050195,0.851779611,0.950929152,1.04986485,0.674074619,0.964389843,0.901906739,0.852957814,0.661778921,1.02874885,0.856686511,0.913372853,0.703343144,0.726777951,0.841837934,0.753655793,0.94334872,1.09384358,0.804861148,1.05049926,0.909431946,0.86863028,0.620634921,0.793370945,0.826745301
0.612968592,0.837601571,0.899142562,0.743839343,0.533384297,0.831052014,0.925420926,0.842941413,0.72004708,0.779620898,0.893203883,0.754420907,0.753376242,0.75657207,0.889555082,0.498912405,0.789558798,0.818848401,0.938192983,0.788322269,0.764491796,0.515268121,0.913447679,0.820958808,0.639274396,0.969883507,0.9382259,0.936365944,0.604901023,0.806150166,0.800725712,0.812766084,0.59188317,1.06989881,0.800421083,0.959936959,0.649007622,0.652108984,0.739939488,0.698818898,0.877885019,0.940957665,0.739566121,0.985963466,0.953766753,0.80072433,0.56031746,0.761636107,0.837599725
0.66700439,0.826048446,0.879124545,0.739121546,0.634153969,0.733281189,0.800506694,0.802721544,0.718316198,0.70259811,0.878409616,0.788621321,0.686409465,0.7740046,0.780286899,0.431585126,0.679210822,0.731380504,0.887018821,0.793980084,0.70349511,0.485541114,0.917051023,0.739765079,0.633810513,0.705044468,0.787601626,0.915458252,0.591655015,0.807396147,0.800725712,0.802346006,0.590396026,1.01191478,0.829461304,0.911581926,0.614293261,0.648790363,0.703883115,0.745219348,0.857742342,0.896825647,0.718245296,0.985963466,0.84918208,0.851653793,0.458730159,0.837447109,0.776091322
0.709219858,0.708591674,0.859106529,0.728113353,0.543808746,0.741102855,0.818100248,0.747419225,0.72004708,0.732655783,0.748959778,0.786609532,0.7124521,0.70601771,0.762075535,0.466111936,0.624036833,0.75929579,0.862379409,0.746831623,0.666897099,0.445905105,0.772917267,0.768633961,0.604669799,0.753359698,0.802119628,0.748196712,0.569578335,0.671584141,0.7553687,0.762154277,0.529423137,0.856667228,0.800421083,0.870390601,0.567504339,0.627219328,0.714856793,0.70303712,1.0289551,0.767581881,0.68759661,0.935768962,0.805984062,0.838921427,0.453968254,0.758110014,0.79780017
0.661938534,0.795240112,0.920828746,0.657346396,0.482999461,0.703949941,0.821618959,0.717254324,0.659466196,0.742048806,0.710124827,0.742350172,0.645485323,0.68335541,0.748066794,0.391879294,0.635452141,0.688577065,0.828263301,0.697797224,0.644531647,0.464071609,0.720668781,0.797502842,0.546388373,0.685360485,0.780342625,0.685473634,0.562219442,0.647910489,0.722223191,0.733871208,0.462501673,0.815517274,0.755045738,0.791589806,0.454305335,0.640493811,0.663123736,0.663667042,0.782207302,0.786495603,0.706252332,0.817453346,0.960587493,0.803553745,0.374603175,0.687588152,0.627747526
0.675447484,0.716293757,0.845761185,0.633757411,0.456938339,0.684395776,0.73365119,0.718930151,0.621386783,0.572974395,0.774849746,0.766491641,0.589679676,0.61362527,0.665415219,0.421227083,0.580278153,0.669966874,0.697484885,0.701569101,0.636398756,0.416178098,0.753098876,0.76141674,0.579171675,0.651360879,0.764009872,0.657098908,0.560747664,0.604301129,0.865272229,0.721962547,0.428297369,0.774367319,0.644329897,0.716370865,0.433174855,0.589055189,0.612958347,0.646794151,0.750314729,0.687198563,0.694259368,0.874818493,0.871917878,0.720086014,0.306349206,0.610014104,0.66392894
0.596082405,0.737474487,0.794047977,0.540974068,0.444776482,0.582714118,0.744207322,0.653572865,0.579845605,0.572974395,0.702727693,0.537147685,0.619442688,0.6502336,0.641600359,0.369436868,0.57647305,0.61599732,0.549648415,0.686481593,0.583534961,0.393057092,0.691842029,0.678418707,0.533639311,0.613782367,0.742232869,0.618270336,0.566634778,0.576889531,0.668143677,0.714519634,0.410451646,0.662140172,0.673370118,0.721743647,0.401479134,0.535957256,0.700747778,0.645388076,0.795635753,0.715569145,0.67027344,0.763673521,0.683210749,0.671985966,0.357142857,0.611777151,0.676592434
0.555555556,0.67585782,0.712307744,0.573998648,0.443039074,0.612045366,0.760041521,0.630111275,0.512341192,0.63684695,0.654646325,0.585430623,0.537594405,0.6537201,0.700437073,0.322825674,0.549837332,0.610414263,0.62167131,0.620473748,0.524571498,0.376542088,0.544104929,0.723526334,0.555494846,0.588730025,0.640606852,0.52866594,0.532783869,0.545739989,0.622786665,0.732382625,0.394093065,0.665881077,0.611659649,0.727116428,0.407516414,0.55089105,0.545548606,0.544150731,0.825849769,0.613119818,0.64495496,0.688381765,0.685484329,0.60690943,0.331746032,0.611777151,0.613274961
0.558932793,0.670081257,0.620558503,0.479642705,0.422190177,0.561204537,0.645683422,0.492693391,0.482916191,0.574852999,0.647249191,0.561289154,0.511551769,0.60839551,0.556147036,0.296930567,0.525104165,0.608553244,0.576183166,0.644990947,0.571335624,0.360027085,0.5909484,0.61526803,0.535460605,0.583361666,0.715011614,0.551067039,0.51070719,0.529542226,0.628020166,0.772574355,0.297428729,0.60789705,0.573544359,0.589215037,0.381857973,0.564165533,0.559657621,0.596175478,0.631137222,0.568987801,0.652950269,0.575444132,0.629781623,0.588518236,0.314285714,0.562411848,0.645838233
0.538669368,0.625794277,0.645581023,0.507949488,0.420452769,0.55924912,0.628089868,0.50107253,0.514072074,0.556066953,0.586222839,0.565312733,0.491089698,0.60316575,0.582763645,0.360805165,0.566960294,0.617858339,0.561020451,0.562009656,0.51847183,0.328648577,0.569328337,0.604442199,0.426182931,0.511783548,0.604311847,0.470423082,0.535727427,0.499638665,0.621042165,0.62520468,0.281070149,0.658399267,0.622549731,0.526532586,0.30639197,0.477881392,0.498518553,0.539932508,0.558959295,0.521703496,0.67027344,0.555724862,0.538838428,0.481000481,0.255555556,0.558885755,0.55900284
0.476190476,0.602688027,0.698962399,0.474924908,0.378754973,0.47516621,0.682629884,0.504424186,0.458683837,0.618060904,0.512251503,0.531112318,0.468767439,0.60665226,0.58136277,0.295204226,0.426171496,0.558305728,0.555334433,0.529948702,0.512372161,0.33855758,0.567526665,0.61887664,0.418897753,0.502836283,0.604311847,0.521198907,0.450364265,0.579381495,0.661165675,0.63115901,0.321223027,0.540560762,0.5789894,0.633988216,0.316957211,0.419805529,0.431108812,0.485095613,0.553923626,0.480723765,0.682266404,0.555724862,0.519512999,0.444218091,0.217460317,0.491889986,0.553575628
0.531914894,0.614241152,0.625563007,0.476497507,0.377017565,0.500586625,0.610496314,0.502748358,0.477723543,0.495951607,0.658344891,0.450640755,0.468767439,0.49682728,0.567354029,0.296930567,0.452807214,0.543417575,0.466253483,0.56955341,0.469674481,0.358375584,0.529691554,0.544900132,0.40614869,0.511783548,0.540795587,0.452502203,0.501876518,0.507114556,0.586152155,0.614784602,0.272147287,0.510633522,0.537244083,0.490714043,0.30639197,0.481200013,0.416999796,0.497750281,0.548887956,0.461810043,0.675603646,0.491189072,0.431980174,0.442803384,0.223809524,0.518335684,0.50473072
0.558932793,0.591134902,0.553831782,0.474924908,0.399603871,0.471255377,0.643924066,0.423984448,0.422335307,0.507223235,0.556634304,0.462711489,0.399940474,0.51077331,0.497310322,0.283119843,0.422366393,0.591804072,0.521218324,0.546922148,0.467641258,0.325345576,0.536898242,0.582790538,0.402506101,0.552940966,0.613385598,0.391272532,0.445948929,0.529542226,0.518116637,0.610318854,0.267685856,0.491928998,0.502758821,0.521159804,0.28224285,0.396575183,0.395052439,0.516029246,0.52370961,0.42871103,0.660945579,0.476847785,0.374003888,0.435729847,0.179365079,0.47425952,0.530057709
0.450861196,0.512188547,0.533813766,0.468634512,0.378754973,0.443879546,0.56651243,0.449121866,0.425797071,0.533523699,0.534442903,0.432534653,0.466907251,0.51077331,0.550543539,0.253772054,0.410951085,0.519224327,0.432137374,0.584640917,0.418843909,0.292315569,0.463029692,0.566551793,0.382471861,0.445573788,0.531721835,0.406206598,0.360585768,0.490916793,0.593130157,0.605853107,0.245378701,0.490058545,0.569914331,0.494295897,0.29280809,0.371685527,0.404458449,0.464004499,0.530423836,0.378274438,0.60231331,0.406934012,0.376277468,0.396118043,0.150793651,0.483074753,0.544530275
0.440729483,0.475603651,0.502118573,0.42302914,0.323157913,0.457567462,0.533084678,0.455825178,0.406757365,0.548552535,0.512251503,0.428511075,0.351575579,0.46719197,0.505715567,0.24168767,0.342459238,0.584359996,0.435928053,0.558237779,0.459508367,0.290664068,0.484649755,0.559334572,0.378829272,0.481362847,0.489982578,0.331536267,0.36941644,0.499638665,0.518116637,0.598410194,0.242404414,0.430204066,0.486423697,0.476386625,0.259603049,0.379982079,0.377808086,0.455568054,0.535459505,0.386155156,0.618303928,0.345983543,0.33990019,0.363579775,0.144444444,0.401974612,0.506539791
0.488010807,0.56417761,0.470423381,0.424601739,0.344006811,0.469299961,0.504934992,0.417281137,0.373870599,0.480922771,0.4345816,0.370169191,0.411101603,0.48985426,0.446878852,0.229603287,0.382412816,0.541556556,0.394230587,0.529948702,0.439176138,0.242770557,0.46122802,0.452880573,0.349688559,0.431258164,0.464576074,0.35692418,0.351755096,0.497146702,0.509394135,0.546309804,0.266198712,0.435815424,0.402933062,0.445940864,0.258093729,0.335180699,0.391917102,0.45416198,0.513638271,0.375122151,0.635627099,0.326264274,0.320574761,0.356506239,0.131746032,0.364950635,0.499303508
